group,target_names,anchor_names,layer,variant,alpha,target_rank,anchor_rank,residual_rank,target_feature_leakage,target_basis_leakage,anchor_feature_error,raw_frozen_s_distortion,normalized_frozen_s_distortion,f_minus_g_normalized_preservation,compensation_magnitude,compensation_orthogonality_residual,anchor_pointwise_fix_residual,anchor_residual_basis_orthogonality,gram_residual,projection_gram_match_residual,compensation_trace_error
dogs,"[""golden retriever"", ""labrador retriever""]","[""cocker spaniel"", ""beagle""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.37040796181964564,0.91867393104191297,0.095555484483267644,4688.7970997272105,0.0851870389410809,,,,,,,,
dogs,"[""golden retriever"", ""labrador retriever""]","[""cocker spaniel"", ""beagle""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,1.5339461152839085e-29,1.0724528261890673e-28,8.3059668633655696e-30,5114.3588914569646,0.092918733905238721,0.074850163385364543,0.28111385520541116,6.6980702697655899e-12,1.2812574364217619e-14,1.2092118995628542e-14,6.6145069196265864e-12,6.6145069196265864e-12,1.8917489796876907e-10
dogs,"[""golden retriever"", ""labrador retriever""]","[""cocker spaniel"", ""beagle""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,1.6074227318667855e-29,1.0753793930802184e-28,1.4439954374276649e-29,994.51585714111525,0.018068570519874181,0.074850163385364543,0.28111385520541116,6.6980702697655899e-12,1.2812574364217619e-14,1.2092118995628542e-14,6.6145069196265864e-12,6.6145069196265864e-12,1.8917489796876907e-10
dogs,"[""golden retriever"", ""labrador retriever""]","[""cocker spaniel"", ""beagle""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.66232123083508365,0.95683605997616128,0.19201785701320126,3775.7678220733064,0.10688116538360379,,,,,,,,
dogs,"[""golden retriever"", ""labrador retriever""]","[""cocker spaniel"", ""beagle""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,4.3411278578697727e-29,8.7916196167815404e-29,7.0674447651395093e-29,2427.9142999291962,0.068727295230101376,0.053823062845958156,0.27720515609024776,6.7927276739097398e-12,1.1614294222400209e-14,1.2488934113522161e-14,6.7311333786514577e-12,6.7311333786514577e-12,9.4587448984384537e-11
dogs,"[""golden retriever"", ""labrador retriever""]","[""cocker spaniel"", ""beagle""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,4.4204491243465529e-29,8.8902156224162479e-29,1.1687265610590201e-28,526.51859517789092,0.014904232384143221,0.053823062845958156,0.27720515609024776,6.7927276739097398e-12,1.1614294222400209e-14,1.2488934113522161e-14,6.7311333786514577e-12,6.7311333786514577e-12,9.4587448984384537e-11
dogs,"[""golden retriever"", ""labrador retriever""]","[""cocker spaniel"", ""beagle""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.35027246003554796,0.87599542330750835,0.17386813693641362,1612.2605635809948,0.23911060248395141,,,,,,,,
dogs,"[""golden retriever"", ""labrador retriever""]","[""cocker spaniel"", ""beagle""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,F_pure_residual_projection,1,12,12,12,1.8016451971769971e-29,6.8975169521027184e-29,1.6295131903585194e-29,1061.7344262428969,0.15746335553417998,0.1206724075329591,0.36515905355415051,1.9412613750113533e-12,1.2640959120384773e-14,1.1739760366492503e-14,1.8817850690580763e-12,1.8817850690580763e-12,5.4569682106375694e-12
dogs,"[""golden retriever"", ""labrador retriever""]","[""cocker spaniel"", ""beagle""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,G_full_afr,1,12,12,12,1.8222489987605692e-29,6.9389970383780091e-29,1.7112938097368128e-29,248.07178746123827,0.036790948001220868,0.1206724075329591,0.36515905355415051,1.9412613750113533e-12,1.2640959120384773e-14,1.1739760366492503e-14,1.8817850690580763e-12,1.8817850690580763e-12,5.4569682106375694e-12
dogs,"[""golden retriever"", ""labrador retriever""]","[""cocker spaniel"", ""beagle""]",up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful,,12,12,,0.32436491073527324,0.88504625560788475,0.19994594872097987,2141.692257234708,0.19580621010436527,,,,,,,,
