edit_seed,variant,projection,layer,output_dimension,official_alpha_mean,official_alpha_std,official_alpha_min,official_alpha_max,official_alpha_p50,official_alpha_p95,official_alpha_p99,controlled_alpha_mean,controlled_alpha_std,controlled_alpha_min,controlled_alpha_max,controlled_alpha_p50,controlled_alpha_p95,controlled_alpha_p99,constant_alpha_value,constant_mean_abs_error,exact_multiset_preserved,identity_exact_all_ones,trace_B,frobenius_B,shuffle_salt,permutation_seed
20260820,constant_mean,to_v,8,1280,0.008439985695440555,0.00024553843973487325,4.226859513805433e-31,0.008456124924123287,0.0084560951218009,0.008456124924123287,0.008456124924123287,0.008439986035227776,0.0,0.008439986035227776,0.008439986035227776,0.008439986035227776,0.008439986035227776,0.008439986035227776,0.008439986035227776,3.397872209293107e-10,False,False,10.803182125091553,0.30195812006269185,,
20260820,constant_mean,to_v,9,640,0.007949894964258419,0.0003209662066112345,4.385751974173685e-34,0.007970287464559078,0.007970252074301243,0.007970287464559078,0.007970287464559078,0.007949895225465298,0.0,0.007949895225465298,0.007949895225465298,0.007949895225465298,0.007949895225465298,0.007949895225465298,0.007949895225465298,2.612068790430744e-10,False,False,5.0879329442977905,0.20111820857734505,,
20260820,constant_mean,to_v,10,640,0.0082047503645299,3.243905782899518e-05,0.007970252074301243,0.008209245279431343,0.008209217339754105,0.008209245279431343,0.008209245279431343,0.008204750716686249,0.0,0.008204750716686249,0.008204750716686249,0.008204750716686249,0.008204750716686249,0.008204750716686249,0.008204750716686249,3.521563492203672e-10,False,False,5.251040458679199,0.2075655991890194,,
20260820,constant_mean,to_v,11,640,0.007959573129483033,3.231746618156855e-05,0.007715366315096617,0.007963858544826508,0.007963830605149269,0.007963858544826508,0.007963858544826508,0.007959573529660702,0.0,0.007959573529660702,0.007959573529660702,0.007959573529660702,0.007959573529660702,0.007959573529660702,0.007959573529660702,4.001776687800884e-10,False,False,5.094127058982849,0.20136305245850858,,
20260820,constant_mean,to_v,12,320,0.007193510429351591,1.8418514738421077e-08,0.0071934862062335014,0.007193524390459061,0.007193524390459061,0.007193524390459061,0.007193524390459061,0.0071935104206204414,0.0,0.0071935104206204414,0.0071935104206204414,0.0071935104206204414,0.0071935104206204414,0.0071935104206204414,0.0071935104206204414,8.731149483964806e-12,False,False,2.3019233345985413,0.1286814263788833,,
20260820,constant_mean,to_v,13,320,0.008648496874957345,0.00030103909163446354,0.006638623774051666,0.008693461306393147,0.008693431504070759,0.008693461306393147,0.008693461306393147,0.008648497052490711,0.0,0.008648497052490711,0.008648497052490711,0.008648497052490711,0.008648497052490711,0.008648497052490711,0.008648497052490711,1.7753336647996498e-10,False,False,2.7675190567970276,0.15470901850060637,,
20260820,constant_mean,to_v,14,320,0.007164710108190775,0.00020537506636360107,0.005342119373381138,0.007187799084931612,0.007187799084931612,0.007187799084931612,0.007187799084931612,0.007164710201323032,0.0,0.007164710201323032,0.007164710201323032,0.007164710201323032,0.007164710201323032,0.007164710201323032,0.007164710201323032,9.313225711460316e-11,False,False,2.2927072644233704,0.12816623239395603,,
20260820,constant_mean,to_v,15,1280,0.0075725536873505915,0.00021678059828494307,0.0,0.0075839972123503685,0.0075839972123503685,0.0075839972123503685,0.0075839972123503685,0.007572554051876068,0.0,0.007572554051876068,0.007572554051876068,0.007572554051876068,0.007572554051876068,0.007572554051876068,0.007572554051876068,3.64525476644062e-10,False,False,9.692869186401367,0.2709239299725817,,
20260820,constant_mean,to_k,0,320,0.009114787921134848,0.0003016843957978895,0.007233691401779652,0.00916303601115942,0.009163005277514458,0.00916303601115942,0.00916303601115942,0.00911478791385889,0.0,0.00911478791385889,0.00911478791385889,0.00911478791385889,0.00911478791385889,0.00911478791385889,0.00911478791385889,7.275957614183426e-12,False,False,2.916732132434845,0.16305028300705582,,
20260820,constant_mean,to_k,1,320,0.00768168499780586,0.0002952144096181784,0.005342119373381138,0.007718841079622507,0.007718801032751799,0.007718841079622507,0.007718841079622507,0.007681685034185648,0.0,0.007681685034185648,0.007681685034185648,0.007681685034185648,0.007681685034185648,0.007681685034185648,0.007681685034185648,3.637978807091713e-11,False,False,2.4581392109394073,0.1374141593454551,,
20260820,constant_mean,to_k,2,640,0.0066448819190554785,2.863023892034955e-05,0.006350789684802294,0.006647683214396238,0.006647646892815828,0.006647683214396238,0.006647683214396238,0.006644882261753082,0.0,0.006644882261753082,0.006644882261753082,0.006644882261753082,0.006644882261753082,0.006644882261753082,0.006644882261753082,3.426976038015117e-10,False,False,4.252724647521973,0.16810370184632725,,
