edit_seed,variant,unlearn_accuracy,preserve_accuracy,overall_accuracy
20260820,official,0.0,50.0,66.66666666666667
20260820,constant_mean,0.0,50.0,66.66666666666667
20260820,shuffled,0.0,50.0,66.66666666666667
20260820,shuffled_alt1,0.0,50.0,66.66666666666667
20260820,shuffled_alt2,0.0,50.0,66.66666666666667
20260820,identity_B,0.0,50.0,66.66666666666667
