true_concept,cat,dog,fox,bear,wolf,rabbit,deer,horse
cat,46,2,0,1,0,1,0,0
dog,0,50,0,0,0,0,0,0
fox,3,0,20,11,7,8,0,1
bear,0,1,0,46,2,1,0,0
wolf,0,1,0,3,45,1,0,0
rabbit,1,1,26,0,0,22,0,0
deer,0,0,1,4,0,6,37,2
horse,0,3,0,3,0,0,0,44
