projection,layer_index,target_index,target_concept,official_mean,v1_mean,direct_mean,official_median,v1_median,direct_median,official_p95,v1_p95,direct_p95,official_max,v1_max,direct_max,official_contribution_frobenius,v1_contribution_frobenius,direct_contribution_frobenius,direct_to_official_contribution_ratio,direct_to_v1_contribution_ratio
to_v,7,9,volleyball,0.007945634303905536,0.07791426539801308,0.0010323175150561258,0.008091036230325699,0.0003787346795434132,0.0005200385057833046,0.008091036230325699,0.6327718079090118,0.0038375826552510257,0.008091036230325699,0.9998283386230469,0.011676223017275333,458.90642882192924,16300.325953977033,125.19509330079815,0.27281180963663937,0.007680526981747407
to_v,8,0,golden retriever,0.00817203000478912,0.08289978779698828,0.0007455818325944731,0.008334801532328129,0.0002953593502752483,0.000341785722412169,0.008334837853908539,0.7139411717653267,0.002988547680433837,0.008334837853908539,0.9990200400352478,0.007166839204728603,349.68343990831187,12344.415434465387,61.72268983545947,0.1765101883338924,0.005000049630793438
to_v,8,1,labrador retriever,0.008506619636318647,0.08357581090131702,0.000635442060473033,0.0086968457326293,0.00031887248042039573,0.00029676892154384404,0.008696882985532284,0.732371836900711,0.002617283735889941,0.008696882985532284,0.9990543723106384,0.006190014537423849,362.96775710423435,13324.811798361256,61.03300844702133,0.1681499451464895,0.004580403038377431
to_v,8,2,tabby,0.0074709201198857045,0.07749326066926727,0.0007528654424873677,0.0075834705494344234,0.00032364124490413815,0.00034446976496838033,0.00758350407704711,0.609076917171477,0.0028007274609990387,0.00758350407704711,0.9999599456787109,0.009836412034928799,321.3815642032025,13230.925630342834,73.34535986353495,0.2282189398305383,0.005543479111947397
to_v,8,3,tiger cat,0.0072352638897427825,0.08143181730831942,0.0006560927914588234,0.0073326351121068,0.00028879966703243554,0.00029292271938174963,0.007332666777074337,0.6743595540523529,0.0025560660054907204,0.007332666777074337,0.999129593372345,0.00646248972043395,307.95780631824874,12318.806384828446,55.95782298602822,0.18170613583407744,0.004542471180888481
to_v,8,4,orange,0.00697503318406234,0.08221044201257115,0.0009017665365701354,0.007057723123580217,0.00031256439979188144,0.0004305233451304957,0.007057760376483202,0.6833325237035751,0.003465689870063215,0.007057760376483202,0.9998235702514648,0.010001912713050842,295.1268602461127,11504.786424674714,70.73417200454091,0.23967378620012475,0.006148238602051306
to_v,8,5,lemon,0.007228659371321555,0.07976234862362333,0.0010149504374855872,0.007325941696763039,0.0003271200694143772,0.000456191148259677,0.0073259733617305756,0.6970330029726028,0.004160991706885398,0.0073259733617305756,0.9999104142189026,0.012675614096224308,314.07829020359264,12853.604647491873,96.38838783603231,0.30689286984322023,0.007498938272917909
to_v,8,6,yawl,0.0069798374541278465,0.07035375147937088,0.0007652316683386066,0.007062586955726147,0.00038385075458791107,0.00035383764770813286,0.007062618620693684,0.5734619408845901,0.00286906894762069,0.007062618620693684,1.0,0.014496087096631527,298.2149815412752,12739.773428825636,77.04077936954248,0.2583397352184315,0.006047264482367185
to_v,8,7,lifeboat,0.0074714054899232,0.07780378996820617,0.0008467830440636381,0.007583963684737682,0.00036076686228625476,0.0004148534353589639,0.0075839972123503685,0.6410696178674696,0.00319295214721933,0.0075839972123503685,0.9999608397483826,0.010877160355448723,320.8103133611742,12866.93035530068,76.51854914006354,0.23851648763522615,0.005946915622228486
to_v,8,8,soccer ball,0.007710974740621168,0.08343441233753027,0.0008747357571104137,0.007839576341211796,0.00027524463075678796,0.0004038956976728514,0.007839610800147057,0.6234345018863677,0.00314663847675547,0.007839610800147057,0.9998522400856018,0.00971929356455803,332.52881588233754,11196.336014789571,65.76774256699501,0.19778058148881256,0.005874041515020669
to_v,8,9,volleyball,0.007945632727933116,0.07515632362451896,0.0008879032229304861,0.008091000840067863,0.0003408679913263768,0.00040306226583197713,0.008091036230325699,0.5468511790037146,0.0031819690251722902,0.008091036230325699,0.999974250793457,0.012294241227209568,335.7068260136393,8718.034170035931,62.537848307994416,0.18628709177767389,0.007173388758091627
to_v,9,0,golden retriever,0.008504077102406882,0.08298380676540092,0.0013616459702709112,0.008694249205291271,0.0002978728007292375,0.0006293840706348419,0.008694279938936234,0.7163550794124597,0.0054544434882700405,0.008694279938936234,0.9994232058525085,0.01372823677957058,703.1891864694574,35803.37090842841,348.7611007690582,0.4959705118904107,0.00974101298062292
to_v,9,1,labrador retriever,0.007349784225516487,0.07727705626671763,0.0013120571169983066,0.0074545955285429955,0.0003797145327553153,0.0006401609571184963,0.007454634644091129,0.6267175137996662,0.0049673376604914615,0.007454634644091129,0.9998283386230469,0.015288992784917355,596.7647515798709,38790.89313148613,394.31352580927467,0.6607520379938188,0.01016510562086581
to_v,9,2,tabby,0.008502566046081484,0.0657878862274515,0.0012722069971716058,0.008692704141139984,0.0004120279336348176,0.0005434411286842078,0.008692733943462372,0.5931809455156323,0.005199193907901643,0.008692733943462372,0.9999875426292419,0.020703822374343872,702.6452279581109,35484.18279451072,405.51257711135105,0.5771227939450635,0.011427981291260917
to_v,9,3,tiger cat,0.007823958377412055,0.0721272757308384,0.0012452675007562648,0.007960767485201359,0.0003441877197474241,0.0005431888566818088,0.00796080194413662,0.49090631455182876,0.004354855697602028,0.00796080194413662,0.9997282028198242,0.014715513214468956,637.5913805363923,36642.20566988443,393.5392557552777,0.6172280049084122,0.010740053677465177
to_v,9,4,orange,0.006301194240222685,0.062353719472821464,0.0015518224737838427,0.006350829266011715,0.0004195850488031283,0.0006763639685232192,0.006350829266011715,0.5242001473903651,0.005915689421817658,0.006350829266011715,0.9999150633811951,0.021729283034801483,511.25759786223296,34635.74331895996,503.566871499111,0.9849572380043253,0.014538936464038678
to_v,9,5,lemon,0.004872866897494532,0.07246122603781373,0.0018470135522760333,0.004880531691014767,0.0003279624506831169,0.0007707973709329963,0.004880531691014767,0.5521396070718749,0.006901044258847823,0.004880531691014767,0.9999837279319763,0.02771877683699131,402.4555243184904,33307.20819539064,443.9642676944574,1.1031387094170395,0.013329374983637846
to_v,9,6,yawl,0.006844124070630642,0.0765907137047634,0.0014796067033104453,0.006919824052602053,0.00031545448291581124,0.0006286897696554661,0.006919824052602053,0.7063420206308363,0.00626722432207316,0.006919824052602053,0.9993497729301453,0.01595832034945488,561.1695209212421,35789.26004398087,406.5408951264434,0.7244529147966676,0.011359298700974862
to_v,9,7,lifeboat,0.007106845347152557,0.06820344118871162,0.0015488894368805857,0.007196823600679636,0.00044483024976216257,0.0007451759011019021,0.007196823600679636,0.5452423125505432,0.005760868894867591,0.007196823600679636,1.0,0.03110433742403984,596.7994025368635,33505.28519021684,379.0164850158972,0.6350818774361724,0.011312140244863987
to_v,9,8,soccer ball,0.008092720618878956,0.07150779690826994,0.001329756396085406,0.00824733730405569,0.0003568074171198532,0.0005886473518330604,0.008247379213571548,0.590433418750762,0.005093609890900548,0.008247379213571548,0.9999408721923828,0.01788536086678505,669.4448505098026,34298.43295608583,397.66501506882764,0.5940220688320982,0.011594261917971005
to_v,9,9,volleyball,0.007106901967199519,0.08149464855144402,0.001412313676526799,0.007196880877017975,0.0003042161843040958,0.0005765242385677993,0.007196880877017975,0.7067025929689403,0.006057522073388098,0.007196880877017975,0.9999942183494568,0.02253582328557968,584.2905810825896,34580.63408971043,420.2468718956107,0.7192429340842116,0.012152665298310895
to_v,10,0,golden retriever,0.008737814641790465,0.08300916510779074,0.0013311798867949617,0.008947511203587055,0.00025829732476267964,0.0005135121755301952,0.00894753448665142,0.7217404305934897,0.00571898515336215,0.00894753448665142,0.9947786331176758,0.011448395438492298,331.59481428559644,14012.06722400677,151.5893272332808,0.4571522855683737,0.010818484154398286
to_v,10,1,labrador retriever,0.007349784164398443,0.07737930580888133,0.0010776040990839754,0.0074545955285429955,0.00027620073524303734,0.0004119110817555338,0.007454634644091129,0.5850734174251554,0.004143969295546411,0.007454634644091129,0.9994412660598755,0.012069826014339924,266.88999650720046,14936.697668750736,104.94467626749586,0.3932132250774133,0.007025962404464544
to_v,10,2,tabby,0.0062976081935630646,0.07614831552115789,0.0011981725482324013,0.00634717708453536,0.00031685900466982275,0.0004901068168692291,0.0063472166657447815,0.6304172337055204,0.00481679206714034,0.0063472166657447815,0.999754011631012,0.014511684887111187,237.49941594275919,12612.037475552854,118.69730143426806,0.49977934035372884,0.009411429490623593
to_v,10,3,tiger cat,0.006301191828242736,0.07288105948735506,0.0012517939832249604,0.006350789684802294,0.0003532800474204123,0.0005364863609429449,0.006350829266011715,0.6117565184831614,0.00496798721142113,0.006350829266011715,0.9999188780784607,0.016738001257181168,234.66302275384365,12591.284426737127,112.52114165744872,0.47950094708990826,0.008936430775760592
to_v,10,4,orange,0.006003285386395873,0.07650322812900753,0.001146987200477087,0.006041018757969141,0.00032650060893502086,0.0005020957032684237,0.006041067652404308,0.6650864869356149,0.004627823061309752,0.006041067652404308,0.9995414018630981,0.012666817754507065,224.95487982896452,14637.724702264153,121.30232484249774,0.5392295776589738,0.008286965857728885
to_v,10,5,lemon,0.00684412387854536,0.06326705190303983,0.0012984521772360425,0.006919824052602053,0.00043343540164642036,0.0005209741357248276,0.006919824052602053,0.5669841349124894,0.005439059319905929,0.006919824052602053,0.9999914169311523,0.02310887910425663,263.1628613681569,14569.620796900037,159.74356711239577,0.6070140987292251,0.010964154066822674
to_v,10,6,yawl,0.006847869297052967,0.06461655526425147,0.0011275147822475463,0.006923579145222902,0.00038758301525376737,0.0004407756932778284,0.006923615466803312,0.6050983816385269,0.004792720987461507,0.006923615466803312,0.9998455047607422,0.015663951635360718,259.15663314447784,15208.44111106907,174.36940924506837,0.6728340584200242,0.011465304561567333
to_v,10,7,lifeboat,0.007824767212150618,0.059146242763415555,0.0011392602420695445,0.007961593568325043,0.0004385218635434285,0.0004747146012960002,0.007961621508002281,0.48692738860845525,0.004358502267859874,0.007961621508002281,0.9999971389770508,0.021365996450185776,304.3015262305922,13334.43427930147,142.7646382917913,0.4691551832165567,0.010706463829020432
to_v,10,8,soccer ball,0.006847833702340722,0.07464430169939078,0.0012858914633039407,0.006923542357981205,0.00033402000553905964,0.0005557667172979563,0.006923579145222902,0.6008441686630246,0.0049511249177157865,0.006923579145222902,0.9999685287475586,0.018033180385828018,258.375068069626,13040.98935393659,119.0957536773934,0.46094135385113816,0.009132417061704205
to_v,10,9,volleyball,0.007106899759673979,0.07347620856233447,0.001234183192297717,0.007196842692792416,0.0003381144197192043,0.0005344664969015867,0.007196880877017975,0.6043919622898096,0.004778078221715985,0.007196880877017975,0.9995155930519104,0.01382362935692072,270.0123386795789,10767.908996620748,102.62795001303486,0.3800861490808481,0.009530908001288104
to_v,11,0,golden retriever,0.0073583732169936415,0.06245796743044707,0.0011633690168919048,0.007463308051228523,0.0003900009178323671,0.0004729789216071367,0.007463347632437944,0.4716772109270067,0.004292894015088666,0.007463347632437944,0.9999980330467224,0.021551424637436867,258.1809551168628,20263.787084701624,310.955845896164,1.2044104715447088,0.015345396425474864
to_v,11,1,labrador retriever,0.008056403537921142,0.0630560880891835,0.0009269922001484416,0.00821033027023077,0.0004491363069973886,0.00037882995093241334,0.008210364729166031,0.5804250538349152,0.003939160495065153,0.008210364729166031,0.9999904632568359,0.016455529257655144,281.50980147156935,20585.92406290549,201.25525959552866,0.7149138628334905,0.00977635295751322
to_v,11,2,tabby,0.006847488223138498,0.06452636597158516,0.0009677728741769424,0.006923228967934847,0.00037595002504531294,0.00037678405351471156,0.006923228967934847,0.5208027541637408,0.0037769461167044896,0.006923228967934847,0.9999904632568359,0.01650465466082096,239.2465977058492,23071.705973778302,241.07945894796805,1.0076609709801279,0.010449138837932583
to_v,11,3,tiger cat,0.008940380116109736,0.05459208004725724,0.001072807671914937,0.009169605560600758,0.0004392850387375802,0.0003662953822640702,0.00916963629424572,0.3970359101891514,0.004117148835211991,0.00916963629424572,1.0,0.02689507231116295,314.896768735323,20638.13117046509,262.24246712403874,0.8327886887415435,0.012706696403758199
to_v,11,4,orange,0.007106844989175442,0.0541660689128662,0.0012483492598592606,0.007196823600679636,0.0004980196245014668,0.0005057194794062525,0.007196823600679636,0.36207763254642394,0.004462211485952134,0.007196823600679636,0.9999980330467224,0.02616715431213379,248.7955313742711,21397.922352572023,387.150340635116,1.5560984495847447,0.018092893985503254
to_v,11,5,lemon,0.007840844498423394,0.07208953499825839,0.0014515585590497183,0.007977945730090141,0.000339831953169778,0.0005987142794765532,0.007977987639605999,0.557865145802497,0.005537571036256845,0.007977987639605999,0.9999333024024963,0.019963392987847328,281.7377782582289,21006.4090304007,251.14933343265255,0.8914293815523019,0.011955843241421536
to_v,11,6,yawl,0.007369076231407234,0.07056521546348335,0.001020348354523732,0.0074741654098033905,0.0003153124707750976,0.00039085812750272453,0.007474198471754789,0.6351933121681212,0.004251060402020812,0.007474198471754789,0.9999227523803711,0.014154152944684029,260.51653826497727,19251.97238188276,215.86244276004462,0.8285940086478734,0.011212484543307567
to_v,11,7,lifeboat,0.006301193374383729,0.062008988745890295,0.0011110857946642911,0.006350789684802294,0.0004271209181752056,0.0004678516270359978,0.006350829266011715,0.5304583102464674,0.004365729540586471,0.006350829266011715,0.9999971389770508,0.02034309320151806,225.4786560612476,22091.50969268756,306.4362912308957,1.359047887653088,0.013871224533483476
to_v,11,8,soccer ball,0.007106843557266984,0.06875164201961752,0.0012393293539796969,0.007196785416454077,0.0003967052180087194,0.0005549813213292509,0.007196823600679636,0.4990303471684449,0.004471926344558594,0.007196823600679636,1.0,0.024854697287082672,250.50184570614653,19328.346991768245,185.0159054703198,0.7385810070531552,0.009572257035178243
to_v,11,9,volleyball,0.007826965712592938,0.06190344668542593,0.001195416417255407,0.007963830605149269,0.0005161316657904536,0.0005541845457628369,0.007963858544826508,0.4798723936080929,0.004498097044415771,0.007963858544826508,0.9999904632568359,0.020422006025910378,264.62650536130553,18163.818941224163,270.38396040520587,1.021756909936287,0.01488585419619819
to_v,12,0,golden retriever,0.006582698773127049,0.0839637584335378,0.0006611241084421904,0.006644978187978268,0.0003805702872341499,0.0003642544470494613,0.00664501404389739,0.6193568855524066,0.002262796356808395,0.00664501404389739,0.9993107318878174,0.0060429079458117485,99.65618919076276,1453.092277070849,8.756917591479338,0.08787128689736239,0.006026401577972446
to_v,12,1,labrador retriever,0.00805196543224156,0.06852795879167388,0.0004630047047668881,0.008205806836485863,0.0004150756140006706,0.0002170843508793041,0.008205842226743698,0.5835844904184344,0.0017764447082299743,0.008205842226743698,0.999995231628418,0.007498111110180616,122.14536525985557,1177.2050096043336,6.866974654490267,0.056219690692981,0.005833286979298791
to_v,12,2,tabby,0.008113274030620232,0.060704457982615166,0.00045526726474958145,0.008268321864306927,0.00048305903328582644,0.00020722434419440106,0.008268321864306927,0.440402685105801,0.001634546800050885,0.008268321864306927,1.0,0.009424932301044464,125.0720879037963,547.7610828002004,3.434240312475364,0.027458087332138677,0.006269595304068046
to_v,12,3,tiger cat,0.008051929002976976,0.08452160319483255,0.0006550591078432529,0.008205770514905453,0.00029144085419829935,0.00030365222482942045,0.008205806836485863,0.6497053533792496,0.002441992470994592,0.008205806836485863,0.9922757148742676,0.004940048325806856,122.21149130126066,621.9484700188692,7.709501568126459,0.06308327871658115,0.012395723986414118
to_v,12,4,orange,0.010200831069960259,0.07681101590824255,0.0006862906570351398,0.010563950054347515,0.00037974842416588217,0.00034383588354103267,0.010563984513282776,0.641175723075867,0.002583223045803607,0.010563984513282776,0.9993317127227783,0.006908813491463661,158.80586930941425,1631.6418750416587,8.775762641214412,0.0552609464585713,0.005378485791185245
to_v,12,5,lemon,0.006582698997226544,0.08578704854559191,0.0008483520562752075,0.006644978187978268,0.0001795333591871895,0.0003015811671502888,0.00664501404389739,0.660376089811326,0.003270861110650006,0.00664501404389739,0.9871627688407898,0.006154691334813833,101.56206607072069,825.7653906437633,6.132167154849981,0.060378519186287234,0.007426040403642212
to_v,12,6,yawl,0.007103552467015106,0.07578912703395986,0.0006622459698009967,0.0071934862062335014,0.0003247706190450117,0.0003094281128142029,0.0071934862062335014,0.6434768706560137,0.002511105954181403,0.0071934862062335014,0.9981260895729065,0.006044965237379074,108.73657723719754,802.573847642003,7.48247786984221,0.06881288762216566,0.009323102032075998
to_v,12,7,lifeboat,0.009364558686502277,0.0756643018842567,0.0005675846117435674,0.009635546244680882,0.00034617912024259567,0.00027106191555503756,0.009635571390390396,0.592557790875435,0.002060544712003321,0.009635571390390396,0.9993583559989929,0.005793665535748005,133.39172929501183,1079.6718131580606,4.8908381485375925,0.03666522785472641,0.004529930381559002
to_v,12,8,soccer ball,0.008062711218371987,0.08136479965461377,0.0007809585842509903,0.008216775488108397,0.00036726053804159164,0.0004026124515803531,0.008216789923608303,0.5484665066003801,0.002625466184690595,0.008216789923608303,0.9997768998146057,0.00836101919412613,123.73829245904784,1070.4572053197157,8.88239116061405,0.07178368946341931,0.008297754563631647
to_v,12,9,volleyball,0.00658269955747528,0.07601768632909511,0.0007498700043834097,0.00664501404389739,0.00031428599322680384,0.0003391229111002758,0.00664501404389739,0.5409890890121466,0.002623715181834997,0.00664501404389739,0.9968995451927185,0.006570902653038502,100.55225005469319,1028.4415690201183,8.023807675791508,0.07979739559708643,0.007801909138539057
to_v,13,0,golden retriever,0.00978814750269521,0.04900542767459228,0.0015041457850824926,0.010103877633810043,0.0005581493023782969,0.0004163835837971419,0.010103912092745304,0.25545271784067286,0.0056726216571405625,0.010103912092745304,0.9999961256980896,0.03744012117385864,250.50361102650373,8241.000118789481,128.1840096035381,0.5117052368158318,0.015554423948044674
to_v,13,1,labrador retriever,0.005997888333513402,0.045314815674100825,0.0014108251030311547,0.006035592872649431,0.0005769040144514292,0.00037218201032374054,0.006035630591213703,0.20870599448680893,0.005092255398631097,0.006035630591213703,0.9999961256980896,0.03638404607772827,148.7343556362335,4339.6887783777165,92.85326860701426,0.6242893123772277,0.021396296681377488
to_v,13,2,tabby,0.006582667533075437,0.04677521261355651,0.001453794791140948,0.006644978187978268,0.0005554246599785984,0.00033700330823194236,0.006644978187978268,0.2875408098101616,0.005975509877316654,0.006644978187978268,0.9999990463256836,0.04098861664533615,166.2212074863076,4639.780588177511,111.51441135502442,0.6708795648967378,0.02403441482538442
to_v,13,3,tiger cat,0.008070452272659168,0.05210556990546138,0.0015887040429688026,0.008224647492170334,0.0004317333805374801,0.0004086649714736268,0.00822468288242817,0.3788000151515009,0.006510600750334562,0.00822468288242817,0.9999914169311523,0.03451704978942871,202.60106809739275,4327.057803597737,92.00196251211574,0.45410403496929885,0.0212620137488389
to_v,13,4,orange,0.001965402824060547,0.05506678239407847,0.0017015134376006102,0.00390625,0.0004630907642422244,0.0005820337974000722,0.00390625,0.38415350317955116,0.006546044466085739,0.00390625,0.9999818801879883,0.03221342712640762,70.59733982494244,3420.726560567429,82.33435175641692,1.1662528922559732,0.024069258474363215
to_v,13,5,lemon,0.008497537407674827,0.03867508971761709,0.0018373852167290067,0.008687560446560383,0.000725609075743705,0.0006366072047967464,0.008687597699463367,0.16777992546558393,0.00616983382496983,0.008687597699463367,0.9999980330467224,0.049804478883743286,219.32111651431967,2896.2451700807082,95.93775028200704,0.437430521085931,0.033124871911079816
to_v,13,6,yawl,0.007143290550448001,0.053587522882662594,0.0016659026275640902,0.007233730051666498,0.00045627848885487765,0.00047947159328032285,0.007233730051666498,0.4617087170481688,0.0073250354733318136,0.007233730051666498,0.9999980330467224,0.03928326070308685,181.5178168841539,3996.521960782376,88.01726878248962,0.48489603000604037,0.022023466815945882
to_v,13,7,lifeboat,0.00893394599261228,0.04922807189250307,0.0015677549640065029,0.00916303601115942,0.000544355803867802,0.0004556445492198691,0.00916303601115942,0.4025152444839481,0.006870587100274863,0.00916303601115942,0.9999980330467224,0.03923339024186134,226.21502931623814,3468.1538755100028,85.96021669510202,0.37999339369681584,0.0247855832759039
to_v,13,8,soccer ball,0.006025360828789417,0.053565599332750936,0.001750485851533179,0.006063236854970455,0.0005041991826146841,0.0006230137660168111,0.006063275504857302,0.42297383397817695,0.007088644569739705,0.006063275504857302,0.9999942183494568,0.03651083633303642,151.29857014697734,3578.499699759273,81.12178831132246,0.5361702244278819,0.022669217582099995
to_v,13,9,volleyball,0.008050926448777317,0.05185025877858607,0.0014687507492926744,0.008204750716686249,0.0004856482846662402,0.00045028219756204635,0.008204780519008636,0.38492153435945514,0.0059719820041209465,0.008204780519008636,0.9999646544456482,0.028363678604364395,201.8368360366854,6014.937651133504,92.17826983315189,0.4566969619777322,0.015324891990489886
to_v,14,0,golden retriever,0.007113588968059048,0.07119524613297017,0.0012631048814912595,0.00720364972949028,0.0004119450313737616,0.0005706927331630141,0.00720364972949028,0.469801495969298,0.004467868525534879,0.00720364972949028,0.9999685287475586,0.01850518025457859,167.9457881055801,7411.397749737749,72.82970032524335,0.43365005545395713,0.009826715929234862
to_v,14,1,labrador retriever,0.0053254559257766235,0.05064811630327313,0.0012376853762648744,0.005342119373381138,0.000620650767814368,0.00048804083780851215,0.005342182703316212,0.37785900980234205,0.004916186491027478,0.005342182703316212,0.9999980330467224,0.02866539917886257,123.70452178164211,1558.3197380921488,31.841806943935,0.2574021263356952,0.020433423363371457
to_v,14,2,tabby,0.008944615063956007,0.05607618008746158,0.0011136435880631187,0.009173952974379063,0.0005614407709799707,0.0005279062897898257,0.009173976257443428,0.36186871528625536,0.0037896763999015113,0.009173976257443428,0.9999971389770508,0.02096020057797432,211.0586663226978,7539.599170255644,63.35853732225577,0.30019396230517176,0.00840343576515454
to_v,14,3,tiger cat,0.007097934174817055,0.05682040587182655,0.001329900916922755,0.007187799084931612,0.0005502395797520876,0.000654099159874022,0.007187799084931612,0.35961937159299917,0.004378723097033801,0.007187799084931612,0.9999961256980896,0.023712685331702232,166.59926035712883,2567.9166358274224,42.94211222642338,0.2577569200149566,0.016722549177530747
to_v,14,4,orange,0.008070421643787995,0.077595575685325,0.001392478137590819,0.008224619552493095,0.0003403339796932414,0.0005691958649549633,0.008224647492170334,0.6760397136211401,0.005968915717676286,0.008224647492170334,0.9997044205665588,0.016996176913380623,187.65347860306582,9994.152289162877,98.32111137989892,0.5239503797735225,0.009837864036403875
to_v,14,5,lemon,0.010244061402045191,0.06614565353703483,0.0016643460709198422,0.010608719661831856,0.00038724248588550836,0.0007277946860995144,0.010608755052089691,0.5355911761522298,0.006251010834239426,0.010608755052089691,0.9999895691871643,0.026372799649834633,251.22213916789275,9051.209920614703,108.40603004067339,0.4315146364080007,0.011976965620228494
to_v,14,6,yawl,0.0075849973422009494,0.08386380401951783,0.0012971643300907943,0.007705377414822578,0.0002618787548271939,0.000508578639710322,0.007705410942435265,0.6560630679130562,0.005197786726057534,0.007705410942435265,0.9943116903305054,0.010982801206409931,180.75122325413713,2793.659177454746,32.48076506848849,0.179698728914384,0.011626602604431205
to_v,14,7,lifeboat,0.008933944359887392,0.06080912292538869,0.0013182864805904298,0.009163005277514458,0.0004510243743425235,0.0004688949848059565,0.00916303601115942,0.5381076484918597,0.005755640706047417,0.00916303601115942,0.9999370574951172,0.022009674459695816,212.3416550112805,2017.3161536219552,31.615495629674477,0.14888974858934262,0.015672057933463223
to_v,14,8,soccer ball,0.008944738918216899,0.06388091551857542,0.0014307311761864473,0.009174102917313576,0.0003381272545084357,0.0005093193612992764,0.009174102917313576,0.5437053829431534,0.0057606573682278395,0.009174102917313576,0.9999761581420898,0.023183289915323257,209.93828514725135,3222.013673386098,38.24517924104452,0.18217343832364466,0.011869961805857783
to_v,14,9,volleyball,0.008503276939154602,0.06279548495194831,0.0012909293269197542,0.008693431504070759,0.0003681136731756851,0.0004416386364027858,0.008693461306393147,0.569319546222687,0.005542690982110799,0.008693461306393147,0.9999513626098633,0.020784780383110046,188.51799427164687,3623.9986246472836,45.87985547408996,0.24337122645161885,0.012660009074522027
to_v,15,0,golden retriever,0.008056225326436106,0.07364347409558576,0.0008123771369058528,0.008210179395973682,0.00034989655250683427,0.0003782995627261698,0.008210179395973682,0.6419959694147109,0.0031460605096071954,0.008210179395973682,0.9999274611473083,0.010266379453241825,394.90763430617176,16259.498962549622,94.59315461261187,0.23953235236590495,0.005817716451809957
to_v,15,1,labrador retriever,0.007709351430821698,0.07916005473599767,0.0006780290227436606,0.007837959565222263,0.0003050380328204483,0.0002967394102597609,0.007837959565222263,0.6424714505672452,0.002629971108399331,0.007837959565222263,0.9999685287475586,0.009154819883406162,373.32053055967424,15037.579797529823,82.00447183801504,0.21966236819356189,0.005453302522224065
to_v,15,2,tabby,0.008728016338136513,0.07855064314123154,0.0007664267902704747,0.008937506936490536,0.0003099231398664415,0.00035193942312616855,0.008937506936490536,0.6070501744747159,0.0028077831608243277,0.008937506936490536,0.9997701644897461,0.00854900386184454,430.1432488419755,14803.086048884206,87.87680588108329,0.20429660611357672,0.005936384183060739
to_v,15,3,tiger cat,0.008180371069465764,0.08288474290114607,0.0007169948988215164,0.008343308232724667,0.00031671958277001977,0.00034535705344751477,0.008343344554305077,0.6699532449245449,0.0027136349235661315,0.008343344554305077,0.9998884201049805,0.00823265966027975,399.43870885887975,13962.08774973332,75.10640240528835,0.18802985474255368,0.005379310297396097
to_v,15,4,orange,0.008056225108157377,0.07644351585447992,0.0007660377452288557,0.008210179395973682,0.0003086349897785112,0.0003422074078116566,0.008210179395973682,0.6021373629570006,0.002837691991589963,0.008210179395973682,0.9997701644897461,0.008713647723197937,394.2084418959707,14974.10312669725,93.7243850455333,0.2377533687375133,0.006259098408266775
to_v,15,5,lemon,0.008283882838441059,0.07988864258182105,0.000874574603170657,0.008455655537545681,0.00031516351737082005,0.00040677693323232234,0.008455655537545681,0.6329557061195371,0.003268309182021766,0.008455655537545681,0.9998378753662109,0.010004673153162003,413.1939958910348,14202.218151379244,99.4919566164031,0.2407875177417645,0.007005381522515268
to_v,15,6,yawl,0.008401402289018733,0.07440963974174793,0.0008206476280390269,0.008582423441112041,0.0003106597432633862,0.0003521508915582672,0.00858245324343443,0.6152920663356779,0.003153679438401013,0.00858245324343443,0.9999942183494568,0.01271036546677351,414.6596943377795,14001.924873452985,90.40398370401482,0.21801970371967774,0.006456539691583168
to_v,15,7,lifeboat,0.0075945177042740395,0.08044619967594997,0.000832910838979848,0.007715048734098673,0.000274445817922242,0.0003388082986930385,0.007715082261711359,0.7133674055337903,0.003507615579292177,0.007715082261711359,0.9987999796867371,0.008323973044753075,379.3441958736483,13100.635652097171,84.08133446929745,0.22164919190513516,0.006418111052179179
to_v,15,8,soccer ball,0.007826034205208998,0.07269555826461413,0.0009651604790419131,0.007962913252413273,0.0003187424736097455,0.0004325151239754632,0.007962913252413273,0.592778718471526,0.0035683771828189455,0.007962913252413273,0.9999780654907227,0.013351374305784702,385.3693422087479,13977.047310189791,105.4528020440952,0.2736408699241395,0.007544712391952494
to_v,15,9,volleyball,0.007349969523056643,0.08041731393376353,0.0009393605990912187,0.0074548181146383286,0.0003598887560656294,0.0004566806019283831,0.0074548181146383286,0.675183483958244,0.003675256948918103,0.0074548181146383286,0.9999494552612305,0.01189396157860756,362.1786798860432,14767.377592112187,109.38481598625457,0.30201892618491977,0.007407193003900782
to_k,0,0,golden retriever,0.008503306822967715,0.045810784922923634,0.0022809077124352067,0.008693461306393147,0.0006045693589840084,0.0008304940420202911,0.008693492040038109,0.31717704683542286,0.008699523890390996,0.008693492040038109,0.9999828338623047,0.04710683599114418,713.3703535959021,36915.76927688571,1398.3218838893379,1.960162595544916,0.037878714470265085
to_k,0,1,labrador retriever,0.007097932981560006,0.04369447456510898,0.002159426263525344,0.007187779992818832,0.000580452149733901,0.0007382380135823041,0.007187799084931612,0.31701800078153636,0.008324522292241456,0.007187799084931612,0.9999895691871643,0.04697119817137718,587.1126898035973,35431.10539609166,1380.4527566838294,2.3512568892789947,0.038961605664047515
