seed,n,projection,layer_index,target_concept,mi_count,mi_mean,mi_std,mi_median,mi_p90,mi_p95,mi_p99,mi_min,mi_max,mi_unique_count,mi_unique_values,theoretical_no_tie_unique_count,enumerated_no_tie_unique_count,fraction_exact_repo_max,fraction_numerically_at_ln2,channels_with_threshold_ties,alpha_mean,alpha_std,alpha_median,alpha_p90,alpha_p95,alpha_p99,alpha_min,alpha_max
20260820,5,to_v,0,yawl,320,0.6842495575780049,0.07152094385478965,0.6931471228599548,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135555416345596,0.6931471824645996,4,"[0.02013556,0.19274479,0.69314712,0.69314718]",3,3,0.484375,0.984375,10,0.0075849971326533705,0.0009571164795014077,0.007705377414822578,0.007705410942435265,0.007705410942435265,0.007705410942435265,0.0,0.007705410942435265
20260820,10,to_v,0,yawl,320,0.6824120292556473,0.0741046335850557,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135555416345596,0.6931471824645996,6,"[0.02013556,0.08228286,0.19274479,0.19274481,0.36806422,0.69314718]",6,6,0.978125,0.978125,13,0.008377104328246787,0.0012547304077753097,0.008564451709389687,0.008564451709389687,0.008564451709389687,0.008564451709389687,4.203895392974451e-45,0.008564451709389687
20260820,20,to_v,0,yawl,320,0.6838165194145404,0.062042086456991934,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.031667452305555344,0.6931471824645996,5,"[0.03166745,0.19274479,0.36806422,0.49463192,0.69314718]",11,11,0.975,0.975,28,0.00858976955059916,0.0013776181524072448,0.008810020051896572,0.008810020051896572,0.008810020051896572,0.008810020051896572,0.0,0.008810020051896572
20260820,50,to_v,0,yawl,320,0.6838102001347579,0.06312453147020787,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.0008001811802387238,0.6931471824645996,7,"[0.00080018,0.17929199,0.25347728,0.41437787,0.41446042,0.46617964,0.69314718]",26,26,0.975,0.975,24,0.008481744630262255,0.001360293229975772,0.008699225261807442,0.008699225261807442,0.008699225261807442,0.008699225261807442,0.0,0.008699225261807442
20260820,5,to_v,0,lifeboat,320,0.6807349641574547,0.08999618566276861,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135551691055298,0.6931471824645996,5,"[0.02013555,0.02013556,0.08630459,0.69314712,0.69314718]",3,3,0.503125,0.98125,10,0.008109177448204719,0.0011227091257440987,0.008264143951237202,0.008264143951237202,0.008264143951237202,0.008264143951237202,3.6922438809544937e-37,0.008264143951237202
20260820,10,to_v,0,lifeboat,320,0.6774593205307611,0.0926327829129302,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.0,0.6931471824645996,9,"[0.0,0.00505942,0.02013555,0.04620085,0.19274479,0.19274481,0.36806422,0.52559733,0.69314718]",6,6,0.96875,0.96875,20,0.009395034761863198,0.0016900407480187033,0.00969810038805008,0.00969810038805008,0.00969810038805008,0.00969810038805008,5.0221886758914e-37,0.00969810038805008
20260820,20,to_v,0,lifeboat,320,0.6766493280883878,0.09244729755256408,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135551691055298,0.6931471824645996,9,"[0.02013555,0.04570058,0.08228286,0.13081205,0.19274479,0.19274481,0.36806422,0.49463195,0.69314718]",11,11,0.965625,0.965625,19,0.009801502474081802,0.0018522064981626785,0.010150423273444176,0.010150423273444176,0.010150423273444176,0.010150423273444176,5.656765945575304e-36,0.010150423273444176
20260820,50,to_v,0,lifeboat,320,0.6776472563156858,0.08947841289362111,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.029083050787448883,0.6931471824645996,12,"[0.02908305,0.0589947,0.10019381,0.10019382,0.14206725,0.16623917,0.19319627,0.28818375,0.46617967,0.52520299,0.59510815,0.69314718]",26,26,0.965625,0.965625,24,0.009548400908585549,0.0018043094774010005,0.00988829880952835,0.00988829880952835,0.00988829880952835,0.00988829880952835,1.0569376848246775e-36,0.00988829880952835
20260820,5,to_v,0,soccer ball,320,0.6842495590914041,0.07152094393661003,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135551691055298,0.6931471824645996,5,"[0.02013555,0.19274479,0.19274481,0.69314712,0.69314718]",3,3,0.509375,0.984375,6,0.007584997970843688,0.0009571165852687123,0.007705410942435265,0.007705410942435265,0.007705410942435265,0.007705410942435265,0.0,0.007705410942435265
20260820,10,to_v,0,soccer ball,320,0.6829122669063509,0.07241835613536514,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.0,0.6931471824645996,7,"[0.0,0.02013555,0.19274479,0.20503804,0.36806422,0.42281047,0.69314718]",6,6,0.978125,0.978125,22,0.00822653888608329,0.0012321785770662596,0.008410518988966942,0.008410518988966942,0.008410518988966942,0.008410518988966942,0.0,0.008410518988966942
20260820,20,to_v,0,soccer ball,320,0.6832746016094461,0.07165688210207143,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.00500839576125145,0.6931471824645996,7,"[0.0050084,0.19274479,0.23034085,0.2704381,0.49463192,0.49463195,0.69314718]",11,11,0.978125,0.978125,21,0.008077407279052286,0.0012098415075019187,0.008258052170276642,0.008258052170276642,0.008258052170276642,0.008258052170276642,0.0,0.008258052170276642
20260820,50,to_v,0,soccer ball,320,0.6810514919809065,0.07618840902774521,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.0008001811802387238,0.6931471824645996,8,"[0.00080018,0.01285515,0.16623917,0.16660585,0.19274485,0.46617964,0.59510815,0.69314718]",26,26,0.9625,0.9625,24,0.008848309694763988,0.0017492150935316908,0.009193039499223232,0.009193039499223232,0.009193039499223232,0.009193039499223232,4.203895392974451e-45,0.009193039499223232
20260820,5,to_v,0,volleyball,320,0.6831707487581298,0.07977892249040992,0.6931471228599548,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135551691055298,0.6931471824645996,5,"[0.02013555,0.02013556,0.19274481,0.69314712,0.69314718]",3,3,0.465625,0.984375,15,0.007610536359425169,0.0009603391590066476,0.007731322664767504,0.00773135619238019,0.00773135619238019,0.00773135619238019,5.622009438871166e-42,0.00773135619238019
20260820,10,to_v,0,volleyball,320,0.6816598700359464,0.08018129156998353,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.0,0.6931471824645996,5,"[0.0,0.08228286,0.27539614,0.36806422,0.69314718]",6,6,0.978125,0.978125,20,0.008308764867251739,0.0012444944603164337,0.008494583889842033,0.008494583889842033,0.008494583889842033,0.008494583889842033,6.3618950280346695e-43,0.008494583889842033
20260820,20,to_v,0,volleyball,320,0.6776107168057933,0.08909821407445467,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.00500839576125145,0.6931471824645996,10,"[0.0050084,0.02013555,0.02013556,0.08324792,0.16052793,0.2704381,0.36806422,0.49463192,0.49463195,0.69314718]",11,11,0.965625,0.965625,15,0.009603474772567084,0.001814784870628753,0.009945346042513847,0.009945346042513847,0.009945346042513847,0.009945346042513847,3.400050618263463e-38,0.009945346042513847
20260820,50,to_v,0,volleyball,320,0.6763611945323647,0.09262216087829721,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.007217381149530411,0.6931471824645996,13,"[0.00721738,0.01285515,0.02908305,0.08228285,0.10019382,0.22175367,0.28818375,0.41437787,0.46617967,0.52520299,0.5599556,0.64392769,0.69314718]",26,26,0.959375,0.959375,29,0.009874894182885077,0.002028817403531788,0.010291705839335918,0.010291705839335918,0.010291705839335918,0.010291705839335918,1.3877806200861473e-36,0.010291705839335918
20260820,5,to_v,1,golden retriever,320,0.6844563340768218,0.06966647661096995,0.6931471228599548,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135551691055298,0.6931471824645996,5,"[0.02013555,0.08630459,0.19274481,0.69314712,0.69314718]",3,3,0.453125,0.984375,8,0.007598578456963878,0.0009588302454494932,0.007719172164797783,0.007719212677329779,0.007719212677329779,0.007719212677329779,0.0,0.007719212677329779
20260820,10,to_v,1,golden retriever,320,0.6854981807176955,0.057995122503839036,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.04620084539055824,0.6931471824645996,4,"[0.04620085,0.19274479,0.36806422,0.69314718]",6,6,0.98125,0.98125,15,0.007860591099597514,0.0010882925447015794,0.00801079347729683,0.00801079347729683,0.00801079347729683,0.00801079347729683,0.0,0.00801079347729683
20260820,20,to_v,1,golden retriever,320,0.6848942127078772,0.056305706473056695,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.04570057988166809,0.6931471824645996,6,"[0.04570058,0.2704381,0.36806422,0.49463192,0.49463195,0.69314718]",11,11,0.975,0.975,16,0.00842377357184887,0.0013509958929617681,0.00863976776599884,0.00863976776599884,0.00863976776599884,0.00863976776599884,0.0,0.00863976776599884
20260820,50,to_v,1,golden retriever,320,0.6846978415735065,0.056478601860861385,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.08228284120559692,0.6931471824645996,8,"[0.08228284,0.28818375,0.32622218,0.36806411,0.46617964,0.52520299,0.59510815,0.69314718]",26,26,0.971875,0.971875,18,0.008527829792171133,0.001452978415205091,0.008774615824222565,0.008774615824222565,0.008774615824222565,0.008774615824222565,0.0,0.008774615824222565
20260820,5,to_v,1,labrador retriever,320,0.6833775241510012,0.07812359899565743,0.6931471228599548,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135551691055298,0.6931471824645996,6,"[0.02013555,0.02013556,0.08630459,0.19274479,0.69314712,0.69314718]",3,3,0.41875,0.984375,12,0.007610625305096619,0.000960350382609401,0.007731417194008827,0.007731444668024778,0.007731444668024778,0.007731444668024778,7.286752014489049e-43,0.007731444668024778
20260820,10,to_v,1,labrador retriever,320,0.6809381951228716,0.0794728387270858,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135551691055298,0.6931471824645996,6,"[0.02013555,0.04620085,0.08228286,0.19274479,0.36806422,0.69314718]",6,6,0.975,0.975,17,0.008732461603358388,0.001400502952858238,0.008956370875239372,0.008956370875239372,0.008956370875239372,0.008956370875239372,5.376782207614323e-42,0.008956370875239372
20260820,20,to_v,1,labrador retriever,320,0.6815883750561624,0.07658479585714881,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.001253664493560791,0.6931471824645996,7,"[0.00125366,0.08228286,0.13081205,0.2704381,0.36806422,0.49463192,0.69314718]",11,11,0.975,0.975,23,0.008613321371378393,0.0013813953684935665,0.008834175765514374,0.008834175765514374,0.008834175765514374,0.008834175765514374,8.407790785948902e-45,0.008834175765514374
20260820,50,to_v,1,labrador retriever,320,0.682259373832494,0.07350356895029399,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.0,0.6931471824645996,9,"[0.0,0.06627773,0.10038638,0.23741548,0.28818375,0.3469432,0.5599556,0.59510815,0.69314718]",26,26,0.971875,0.971875,19,0.008463726866882572,0.0014420502369126079,0.008708656765520573,0.008708656765520573,0.008708656765520573,0.008708656765520573,0.0,0.008708656765520573
20260820,5,to_v,1,tabby,320,0.6761875438154675,0.10070237811964125,0.6931471228599548,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.0,0.6931471824645996,8,"[0.0,0.02013555,0.02013556,0.08630458,0.19274479,0.19274481,0.69314712,0.69314718]",3,3,0.45,0.971875,12,0.00938079297193326,0.0015983072127196698,0.009652255102992058,0.009652271866798401,0.009652271866798401,0.009652271866798401,4.700967212831412e-34,0.009652271866798401
20260820,10,to_v,1,tabby,320,0.6771525826537982,0.09362249047411318,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.0055086687207221985,0.6931471824645996,6,"[0.00550867,0.02013555,0.08228286,0.19274481,0.36806422,0.69314718]",6,6,0.96875,0.96875,18,0.009465454728342593,0.0017027084189648696,0.009770791977643967,0.009770791977643967,0.009770791977643967,0.009770791977643967,2.4711454038599142e-36,0.009770791977643967
20260820,20,to_v,1,tabby,320,0.6762932952726259,0.0970729870701612,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.00500839576125145,0.6931471824645996,10,"[0.0050084,0.00505942,0.01206169,0.04570058,0.13081205,0.19274481,0.2704381,0.36806422,0.37752661,0.69314718]",11,11,0.96875,0.96875,22,0.009598292002920065,0.001726604063946199,0.009907914325594902,0.009907914325594902,0.009907914325594902,0.009907914325594902,4.751862444802171e-35,0.009907914325594902
20260820,50,to_v,1,tabby,320,0.6749993350007572,0.10154267356559561,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.0018018204718828201,0.6931471824645996,11,"[0.00180182,0.00721738,0.00983622,0.05211167,0.12009028,0.15395321,0.20704924,0.22175367,0.46617967,0.52520299,0.69314718]",26,26,0.965625,0.965625,28,0.009814411205235957,0.0018546455589169707,0.010163791477680206,0.010163791477680206,0.010163791477680206,0.010163791477680206,1.2419540463528949e-33,0.010163791477680206
20260820,5,to_v,1,tiger cat,320,0.6837101562996395,0.07576445676831878,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135551691055298,0.6931471824645996,5,"[0.02013555,0.02013556,0.19274479,0.69314712,0.69314718]",3,3,0.528125,0.984375,8,0.007591001188848168,0.0009578741042020673,0.007711509242653847,0.007711509242653847,0.007711509242653847,0.007711509242653847,3.363116314379561e-44,0.007711509242653847
20260820,10,to_v,1,tiger cat,320,0.6830598869710229,0.07250656530163073,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.005059417337179184,0.6931471824645996,6,"[0.00505942,0.08228286,0.19274481,0.36806422,0.52559733,0.69314718]",6,6,0.978125,0.978125,20,0.008133663900698787,0.0012182676758985898,0.008315566927194595,0.008315566927194595,0.008315566927194595,0.008315566927194595,0.0,0.008315566927194595
20260820,20,to_v,1,tiger cat,320,0.6800453148200176,0.08060790759674845,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.0,0.6931471824645996,9,"[0.0,0.0050084,0.04570058,0.19274481,0.27539614,0.36806422,0.49463192,0.49463195,0.69314718]",11,11,0.96875,0.96875,13,0.009077732538598355,0.0016329623943836067,0.009370562620460987,0.009370562620460987,0.009370562620460987,0.009370562620460987,1.3382400334302003e-42,0.009370562620460987
20260820,50,to_v,1,tiger cat,320,0.6789807054679841,0.08424493549198812,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.0008001811802387238,0.6931471824645996,11,"[0.00080018,0.02465622,0.08228284,0.14206725,0.20704924,0.22175369,0.36806411,0.41437787,0.44007868,0.59510815,0.69314718]",26,26,0.965625,0.965625,23,0.009308514329829643,0.001758975888015467,0.00963987223803997,0.00963987223803997,0.00963987223803997,0.00963987223803997,1.1075162412791192e-40,0.00963987223803997
20260820,5,to_v,1,orange,320,0.68791647531325,0.0544276127897547,0.6931471228599548,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135555416345596,0.6931471824645996,5,"[0.02013556,0.19274479,0.19274481,0.69314712,0.69314718]",3,3,0.471875,0.990625,12,0.006576403815415688,0.0006407654943926737,0.006638623774051666,0.006638660095632076,0.006638660095632076,0.006638660095632076,0.0,0.006638660095632076
20260820,10,to_v,1,orange,320,0.687448495218996,0.05324318830887452,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.020135555416345596,0.6931471824645996,4,"[0.02013556,0.19274481,0.36806422,0.69314718]",6,6,0.9875,0.9875,16,0.006946577155031264,0.0007827750340200132,0.007034508511424065,0.007034508511424065,0.007034508511424065,0.007034508511424065,0.0,0.007034508511424065
20260820,20,to_v,1,orange,320,0.6870736705837771,0.05825077059169157,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.001253664493560791,0.6931471824645996,5,"[0.00125366,0.06274121,0.2704381,0.49463195,0.69314718]",11,11,0.9875,0.9875,14,0.006845761719159782,0.000771414646813072,0.006932416930794716,0.006932416930794716,0.006932416930794716,0.006932416930794716,0.0,0.006932416930794716
20260820,50,to_v,1,orange,320,0.6853762366357842,0.06232729216511183,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.00020006345584988594,0.6931471824645996,8,"[0.00020006,0.04000326,0.19274485,0.46617964,0.52520299,0.59510815,0.64392769,0.69314718]",26,26,0.975,0.975,24,0.0075235923180692,0.001205892790974183,0.007716387510299683,0.007716387510299683,0.007716387510299683,0.007716387510299683,0.0,0.007716387510299683
