space_type,space_label,layer_id,layer_index,layer_name,animal,matched_eot_margin,matched_fixed_margin,oce_last_to_eot_margin,oce_minus_matched_eot_margin,matched_eot_rank,matched_fixed_rank,oce_last_to_eot_rank
W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.13682448863983154,0.03154855966567993,0.12848836183547974,-0.008336126804351807,1,1,1
W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.19999974966049194,0.04124176502227783,0.2054411768913269,0.005441427230834961,1,1,1
W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.1486372947692871,0.02388894557952881,0.1698317527770996,0.0211944580078125,1,1,1
W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,fox,-0.022519946098327637,-0.007616877555847168,-0.018861711025238037,0.0036582350730895996,3,2,3
W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,bear,-0.12615644931793213,-0.00977236032485962,-0.008494973182678223,0.1176614761352539,8,6,3
W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.10459983348846436,0.011469125747680664,0.07745593786239624,-0.027143895626068115,1,1,1
W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.006362617015838623,-0.007106363773345947,-0.003534376621246338,-0.009896993637084961,1,2,2
W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.07624894380569458,-0.0017606616020202637,0.07428431510925293,-0.0019646286964416504,1,2,1
W0,L10,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.15636605024337769,0.029535412788391113,0.11331957578659058,-0.04304647445678711,1,1,1
W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,cat,0.07528787851333618,0.012058436870574951,0.11987864971160889,0.044590771198272705,1,1,1
W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,dog,0.07972848415374756,0.02522069215774536,0.07701307535171509,-0.0027154088020324707,1,1,1
W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,fox,-0.007131695747375488,-0.01501166820526123,-0.06541180610656738,-0.058280110359191895,4,4,3
W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,bear,-0.04056870937347412,-0.025868356227874756,-0.0011946558952331543,0.03937405347824097,5,7,2
W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,wolf,0.09856390953063965,0.002041459083557129,0.0798795223236084,-0.01868438720703125,1,1,1
W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,0.011412978172302246,-0.004027605056762695,0.029068708419799805,0.01765573024749756,1,2,1
W0,L11,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,deer,0.07133519649505615,-0.004448413848876953,0.0986182689666748,0.027283072471618652,1,3,1
