condition,condition_label,cross_readout,space_type,space_label,layer_id,layer_index,layer_name,animal,own_centroid_cosine_distance,nearest_other_concept,nearest_other_cosine_distance,margin,own_centroid_rank,rank1_own_centroid
matched_fixed,Matched fixed suffix,False,W0,L4,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.1430377960205078,fox,0.15532761812210083,0.012289822101593018,1,True
matched_fixed,Matched fixed suffix,False,W0,L4,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.150424063205719,dog,0.18516016006469727,0.03473609685897827,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L4,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.7152688503265381,dog,0.8741465210914612,0.1588776707649231,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L4,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.6730552315711975,horse,0.8368756771087646,0.16382044553756714,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L4,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.8892139196395874,wolf,0.8739234209060669,-0.015290498733520508,2,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L4,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.8868927359580994,wolf,0.8648098111152649,-0.022082924842834473,3,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L4,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.7638828754425049,deer,0.8607836961746216,0.0969008207321167,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L4,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.8184283971786499,cat,0.8525627851486206,0.0341343879699707,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L4,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.7536889314651489,wolf,0.8782921433448792,0.12460321187973022,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L4,layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.7175306081771851,deer,0.8848652243614197,0.16733461618423462,1,True
matched_eot,Matched EOT,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.5112647414207458,dog,0.6322336792945862,0.12096893787384033,1,True
matched_eot,Matched EOT,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.4500412344932556,cat,0.6097781658172607,0.15973693132400513,1,True
matched_eot,Matched EOT,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.6804937124252319,wolf,0.6419709920883179,-0.03852272033691406,3,False
matched_eot,Matched EOT,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.694553017616272,wolf,0.6711399555206299,-0.02341306209564209,2,False
matched_eot,Matched EOT,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.601934552192688,deer,0.7340606451034546,0.1321260929107666,1,True
matched_eot,Matched EOT,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.652972400188446,cat,0.6860067844390869,0.03303438425064087,1,True
matched_eot,Matched EOT,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.48163026571273804,wolf,0.6080250144004822,0.12639474868774414,1,True
matched_eot,Matched EOT,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.4534952640533447,dog,0.6796383261680603,0.22614306211471558,1,True
matched_fixed,Matched fixed suffix,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.16392993927001953,dog,0.18284475803375244,0.01891481876373291,1,True
matched_fixed,Matched fixed suffix,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.13241052627563477,horse,0.16136068105697632,0.028950154781341553,1,True
matched_fixed,Matched fixed suffix,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.16085779666900635,dog,0.1612653136253357,0.0004075169563293457,1,True
matched_fixed,Matched fixed suffix,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.15021681785583496,dog,0.14153212308883667,-0.008684694766998291,3,False
matched_fixed,Matched fixed suffix,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.16213548183441162,dog,0.18346554040908813,0.021330058574676514,1,True
matched_fixed,Matched fixed suffix,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.16101151704788208,cat,0.17161202430725098,0.010600507259368896,1,True
matched_fixed,Matched fixed suffix,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.1367364525794983,fox,0.14883732795715332,0.01210087537765503,1,True
matched_fixed,Matched fixed suffix,False,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.13607549667358398,dog,0.1843860149383545,0.04831051826477051,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.6818145513534546,dog,0.8282842636108398,0.14646971225738525,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.5436981916427612,horse,0.7225332856178284,0.17883509397506714,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.912988543510437,wolf,0.875436544418335,-0.03755199909210205,4,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.8443377017974854,wolf,0.8427717089653015,-0.0015659928321838379,2,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.6833961606025696,fox,0.7978389263153076,0.11444276571273804,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.7541841268539429,horse,0.7329738736152649,-0.02121025323867798,2,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.6975681781768799,bear,0.8234676718711853,0.12589949369430542,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L5,layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.5967398881912231,wolf,0.84868323802948,0.25194334983825684,1,True
matched_eot,Matched EOT,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.4639861583709717,dog,0.6327967643737793,0.16881060600280762,1,True
matched_eot,Matched EOT,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.435031533241272,cat,0.5508766174316406,0.11584508419036865,1,True
matched_eot,Matched EOT,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.6490315198898315,wolf,0.6318396329879761,-0.01719188690185547,3,False
matched_eot,Matched EOT,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.7086137533187866,wolf,0.6695399284362793,-0.039073824882507324,3,False
matched_eot,Matched EOT,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.5769990682601929,fox,0.695758581161499,0.11875951290130615,1,True
matched_eot,Matched EOT,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.6070449352264404,deer,0.6727519035339355,0.06570696830749512,1,True
matched_eot,Matched EOT,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.45103442668914795,wolf,0.5859062075614929,0.13487178087234497,1,True
matched_eot,Matched EOT,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.45151591300964355,dog,0.6556480526924133,0.20413213968276978,1,True
matched_fixed,Matched fixed suffix,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.1816861629486084,dog,0.20966827869415283,0.027982115745544434,1,True
matched_fixed,Matched fixed suffix,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.15566110610961914,horse,0.17985868453979492,0.02419757843017578,1,True
matched_fixed,Matched fixed suffix,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.1881258487701416,dog,0.18468040227890015,-0.003445446491241455,4,False
matched_fixed,Matched fixed suffix,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.1736818552017212,dog,0.16262441873550415,-0.011057436466217041,3,False
matched_fixed,Matched fixed suffix,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.17762207984924316,dog,0.19649028778076172,0.018868207931518555,1,True
matched_fixed,Matched fixed suffix,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.1798921823501587,horse,0.19305235147476196,0.013160169124603271,1,True
matched_fixed,Matched fixed suffix,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.15347808599472046,horse,0.16827857494354248,0.014800488948822021,1,True
matched_fixed,Matched fixed suffix,False,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.15237998962402344,dog,0.19326919317245483,0.040889203548431396,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.6688753962516785,dog,0.8313430547714233,0.16246765851974487,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.4953802824020386,cat,0.7011648416519165,0.20578455924987793,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.8891441226005554,wolf,0.8642610311508179,-0.02488309144973755,2,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.8247723579406738,deer,0.8313834071159363,0.006611049175262451,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.7143888473510742,fox,0.8498978614807129,0.13550901412963867,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.7432856559753418,horse,0.7911109924316406,0.04782533645629883,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.6599087715148926,bear,0.8277631998062134,0.1678544282913208,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L6,layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.6258324384689331,deer,0.8510117530822754,0.22517931461334229,1,True
matched_eot,Matched EOT,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.44821006059646606,dog,0.6048435568809509,0.15663349628448486,1,True
matched_eot,Matched EOT,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.4285755157470703,cat,0.5909790992736816,0.16240358352661133,1,True
matched_eot,Matched EOT,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.6353226900100708,wolf,0.5948084592819214,-0.040514230728149414,3,False
matched_eot,Matched EOT,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.7052508592605591,wolf,0.6715456247329712,-0.03370523452758789,2,False
matched_eot,Matched EOT,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.5333598852157593,fox,0.6798255443572998,0.14646565914154053,1,True
matched_eot,Matched EOT,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.5908012986183167,cat,0.653064489364624,0.06226319074630737,1,True
matched_eot,Matched EOT,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.4319846034049988,wolf,0.5847195386886597,0.1527349352836609,1,True
matched_eot,Matched EOT,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.4060704708099365,deer,0.6338266730308533,0.22775620222091675,1,True
matched_fixed,Matched fixed suffix,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.16591930389404297,dog,0.2002052664756775,0.03428596258163452,1,True
matched_fixed,Matched fixed suffix,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.14165306091308594,horse,0.1685255765914917,0.02687251567840576,1,True
matched_fixed,Matched fixed suffix,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.17966961860656738,cat,0.17975938320159912,8.976459503173828e-05,1,True
matched_fixed,Matched fixed suffix,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.16020214557647705,dog,0.1516118049621582,-0.008590340614318848,3,False
matched_fixed,Matched fixed suffix,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.17177915573120117,dog,0.18883979320526123,0.01706063747406006,1,True
matched_fixed,Matched fixed suffix,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.16903984546661377,cat,0.18186825513839722,0.012828409671783447,1,True
matched_fixed,Matched fixed suffix,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.1412668228149414,fox,0.15815353393554688,0.01688671112060547,1,True
matched_fixed,Matched fixed suffix,False,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.15147030353546143,dog,0.19960486888885498,0.048134565353393555,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,cat,0.6003159284591675,dog,0.7980037331581116,0.1976878046989441,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,dog,0.48902928829193115,cat,0.7063422799110413,0.2173129916191101,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,fox,0.823178768157959,wolf,0.7967656850814819,-0.02641308307647705,3,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,bear,0.8344030380249023,wolf,0.8077780604362488,-0.026624977588653564,2,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,wolf,0.6665905714035034,fox,0.7954037189483643,0.12881314754486084,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.6955814361572266,horse,0.7625848650932312,0.06700342893600464,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.645246148109436,wolf,0.8224133253097534,0.17716717720031738,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L7,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.5755036473274231,deer,0.8156846761703491,0.24018102884292603,1,True
matched_eot,Matched EOT,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,cat,0.4940720796585083,dog,0.6511662006378174,0.15709412097930908,1,True
matched_eot,Matched EOT,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,dog,0.46565330028533936,cat,0.6039285659790039,0.13827526569366455,1,True
matched_eot,Matched EOT,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,fox,0.675796627998352,wolf,0.6343244314193726,-0.04147219657897949,2,False
matched_eot,Matched EOT,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,bear,0.7015786170959473,wolf,0.6931856870651245,-0.008392930030822754,2,False
matched_eot,Matched EOT,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,wolf,0.6055153012275696,deer,0.7176501750946045,0.11213487386703491,1,True
matched_eot,Matched EOT,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,0.6279438734054565,deer,0.6683642268180847,0.040420353412628174,1,True
matched_eot,Matched EOT,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,deer,0.4690929055213928,horse,0.6070234775543213,0.13793057203292847,1,True
matched_eot,Matched EOT,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,horse,0.46881556510925293,deer,0.6419132351875305,0.1730976700782776,1,True
matched_fixed,Matched fixed suffix,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,cat,0.1518458127975464,dog,0.17402076721191406,0.022174954414367676,1,True
matched_fixed,Matched fixed suffix,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,dog,0.14000600576400757,wolf,0.16983246803283691,0.029826462268829346,1,True
matched_fixed,Matched fixed suffix,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,fox,0.16841304302215576,dog,0.16502851247787476,-0.003384530544281006,2,False
matched_fixed,Matched fixed suffix,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,bear,0.15893280506134033,dog,0.14114296436309814,-0.017789840698242188,6,False
matched_fixed,Matched fixed suffix,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,wolf,0.1604180932044983,dog,0.1771194338798523,0.016701340675354004,1,True
matched_fixed,Matched fixed suffix,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,0.17368125915527344,dog,0.18377292156219482,0.010091662406921387,1,True
matched_fixed,Matched fixed suffix,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,deer,0.14887380599975586,dog,0.15385031700134277,0.004976511001586914,1,True
matched_fixed,Matched fixed suffix,False,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,horse,0.1436014175415039,dog,0.17738580703735352,0.03378438949584961,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,cat,0.6458844542503357,dog,0.854418933391571,0.20853447914123535,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,dog,0.6024377346038818,cat,0.7807722091674805,0.17833447456359863,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,fox,0.9173562526702881,wolf,0.887683093547821,-0.02967315912246704,3,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,bear,0.8457093238830566,wolf,0.8223603963851929,-0.02334892749786377,2,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,wolf,0.7056889533996582,horse,0.8279004096984863,0.12221145629882812,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,0.7682003974914551,horse,0.8122246861457825,0.04402428865432739,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,deer,0.6739527583122253,wolf,0.8590235114097595,0.18507075309753418,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L8,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,horse,0.6314805150032043,deer,0.8114036321640015,0.17992311716079712,1,True
matched_eot,Matched EOT,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.3792262077331543,dog,0.47163569927215576,0.09240949153900146,1,True
matched_eot,Matched EOT,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.3430197238922119,cat,0.40617358684539795,0.06315386295318604,1,True
matched_eot,Matched EOT,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.5302006602287292,wolf,0.4695843458175659,-0.06061631441116333,5,False
matched_eot,Matched EOT,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.5317909121513367,dog,0.5357894897460938,0.00399857759475708,1,True
matched_eot,Matched EOT,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.4913145899772644,dog,0.5779974460601807,0.08668285608291626,1,True
matched_eot,Matched EOT,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.5393551588058472,horse,0.5716884136199951,0.03233325481414795,1,True
matched_eot,Matched EOT,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.36293888092041016,horse,0.4394897222518921,0.07655084133148193,1,True
matched_eot,Matched EOT,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.3907507658004761,deer,0.5275752544403076,0.13682448863983154,1,True
matched_fixed,Matched fixed suffix,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.13528740406036377,dog,0.15033024549484253,0.01504284143447876,1,True
matched_fixed,Matched fixed suffix,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.11180698871612549,horse,0.14106297492980957,0.029255986213684082,1,True
matched_fixed,Matched fixed suffix,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.13426733016967773,dog,0.13117122650146484,-0.0030961036682128906,3,False
matched_fixed,Matched fixed suffix,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.14408338069915771,dog,0.12057119607925415,-0.023512184619903564,6,False
matched_fixed,Matched fixed suffix,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.1394595503807068,dog,0.15844941139221191,0.018989861011505127,1,True
matched_fixed,Matched fixed suffix,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.1304386854171753,cat,0.14308369159698486,0.01264500617980957,1,True
matched_fixed,Matched fixed suffix,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.12469995021820068,rabbit,0.12934768199920654,0.004647731781005859,1,True
matched_fixed,Matched fixed suffix,False,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.10406875610351562,dog,0.13561731576919556,0.03154855966567993,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.7750186920166016,dog,0.8884007930755615,0.11338210105895996,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.6499060392379761,cat,0.7643911838531494,0.11448514461517334,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,fox,0.9330952167510986,cat,0.889822244644165,-0.043272972106933594,3,False
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.8311895132064819,deer,0.8639843463897705,0.032794833183288574,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.7626036405563354,fox,0.8469698429107666,0.08436620235443115,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.8431911468505859,cat,0.861781895160675,0.01859074831008911,1,True
oce_last_to_eot,OCE-last-token -> EOT-description centroid,True,W0,L9,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.7329431772232056,fox,0.859478771686554,0.1265355944633484,1,True
