projection,layer_index,target_index,target_concept,raw_cos2_finite,raw_cos2_non_constant,raw_cos2_min,raw_cos2_p01,raw_cos2_median,raw_cos2_mean,raw_cos2_std,raw_cos2_rms,raw_cos2_p95,raw_cos2_p99,raw_cos2_max,raw_cos2_top_1pct_weight_share,raw_cos2_top_5pct_weight_share,v1_alpha_finite,v1_alpha_non_constant,v1_alpha_min,v1_alpha_p01,v1_alpha_median,v1_alpha_mean,v1_alpha_std,v1_alpha_rms,v1_alpha_p95,v1_alpha_p99,v1_alpha_max,v1_alpha_top_1pct_weight_share,v1_alpha_top_5pct_weight_share,official_alpha_finite,official_alpha_non_constant,official_alpha_min,official_alpha_p01,official_alpha_median,official_alpha_mean,official_alpha_std,official_alpha_rms,official_alpha_p95,official_alpha_p99,official_alpha_max,official_alpha_top_1pct_weight_share,official_alpha_top_5pct_weight_share,v1_to_raw_mean_ratio
to_v,9,0,golden retriever,True,True,1.1332144944642408e-10,6.885509158394143e-08,0.0006293840706348419,0.0013616459702709112,0.0018523432747713324,0.002297802024557105,0.0054544434882700405,0.008031580457463864,0.01372823677957058,0.08119012836755925,0.26790492875305194,True,True,2.0374476662254892e-05,2.038088174231234e-05,0.0002978728007292375,0.08298380676540092,0.21627631243534282,0.23149226526110744,0.7163550794124597,0.9542728114128114,0.9994232058525085,0.1292198682259588,0.5282312423261285,True,True,3.773346439810651e-40,7.500899041862585e-30,0.008694249205291271,0.008504077102406882,0.0012727514434520638,0.008598644806748348,0.008694279938936234,0.008694279938936234,0.008694279938936234,0.011182128958496977,0.051118303810271895,60.943746448932366
to_v,9,1,labrador retriever,True,True,1.0693443353027021e-10,8.328055407957893e-08,0.0006401609571184963,0.0013120571169983066,0.00185758775005715,0.0022730452073240802,0.0049673376604914615,0.00826720885001123,0.015288992784917355,0.09054793819097498,0.28254858781530606,True,True,2.5959980121115223e-05,2.5969710568460867e-05,0.0003797145327553153,0.07727705626671763,0.20696193431767182,0.22076697837479217,0.6267175137996662,0.9627638387680054,0.9998283386230469,0.13967101260530979,0.5594539574100625,True,True,0.0,1.625980866432624e-37,0.0074545955285429955,0.007349784225516487,0.0008784574339343951,0.007402013905905898,0.007454634644091129,0.007454634644091129,0.007454634644091129,0.011093531989235652,0.050713289093648695,58.897631258241454
to_v,9,2,tabby,True,True,7.89845456834054e-13,6.839011312820278e-08,0.0005434411286842078,0.0012722069971716058,0.00208066656993012,0.0024374001898495004,0.005199193907901643,0.01027348229661584,0.020703822374343872,0.11569244977841649,0.3299190730830211,True,True,5.6628301535965875e-05,5.66433192580007e-05,0.0004120279336348176,0.0657878862274515,0.19849142560234498,0.2089625117455127,0.5931809455156323,0.9835915356874466,0.9999875426292419,0.16529790797395938,0.6429941450920228,True,True,2.802945851967251e-39,3.329986739698663e-29,0.008692704141139984,0.008502566046081484,0.0012725252932018348,0.008597116947055245,0.008692733943462372,0.008692733943462372,0.008692733943462372,0.011182127488493553,0.05111829709025624,51.71162112275153
to_v,9,3,tiger cat,True,True,4.478386550488267e-10,1.5062090348294542e-07,0.0005431888566818088,0.0012452675007562648,0.0018703549564176632,0.002245763306920933,0.004354855697602028,0.009634525151923298,0.014715513214468956,0.09998068686399203,0.30342157240649725,True,True,3.63560720870737e-05,3.6380152487254236e-05,0.0003441877197474241,0.0721272757308384,0.20234571109999733,0.21466754770584237,0.49090631455182876,0.9869062244892121,0.9997282028198242,0.1506701038251297,0.5935888619611276,True,True,5.885453550164232e-44,1.0600790257339766e-32,0.007960767485201359,0.007823958377412055,0.0010354690184874993,0.007892074852238532,0.00796080194413662,0.00796080194413662,0.00796080194413662,0.01112880041838809,0.05087451619834556,57.921109871601644
to_v,9,4,orange,True,True,1.5086953908394207e-09,5.448347616265892e-07,0.0006763639685232192,0.0015518224737838427,0.0025178514963436556,0.002955980981000094,0.005915689421817658,0.013467137850821041,0.021729283034801483,0.11767697195124581,0.32981213112561303,True,True,5.443871486932039e-05,5.4533715338038744e-05,0.0004195850488031283,0.062353719472821464,0.18922892540523845,0.1990970195373688,0.5242001473903651,0.9896916407346726,0.9999150633811951,0.17495889753325944,0.6585798622030495,True,True,0.0,0.006350789684802294,0.006350829266011715,0.006301194240222685,0.0005595779141115767,0.006325953448560061,0.006350829266011715,0.006350829266011715,0.006350829266011715,0.011023655587952218,0.050393854116353,40.1809617570385
to_v,9,5,lemon,True,True,2.429936785119935e-07,1.1234976443574852e-06,0.0007707973709329963,0.0018470135522760333,0.0028168551137058343,0.003366561133821707,0.006901044258847823,0.013419876582920553,0.02771877683699131,0.099913970341295,0.30571518297575784,True,True,3.9530950743937865e-05,3.9632542975596155e-05,0.0003279624506831169,0.07246122603781373,0.20258205344284946,0.21500231034906436,0.5521396070718749,0.9776754891872406,0.9999837279319763,0.1493589270962707,0.5929543964787435,True,True,0.0,0.004880450200289488,0.004880531691014767,0.004872866897494532,0.00019291841594985563,0.004876678291987598,0.004880531691014767,0.004880531691014767,0.004880531691014767,0.01095470417998092,0.050078647679912776,39.231561646378495
to_v,9,6,yawl,True,True,9.776843223896492e-11,2.8676786797632306e-07,0.0006286897696554661,0.0014796067033104453,0.0021962169824156553,0.0026467089972674993,0.00626722432207316,0.010234484886750583,0.01595832034945488,0.09719974225383333,0.2970995695959673,True,True,3.4055894502671435e-05,3.409269331314135e-05,0.00031545448291581124,0.0765907137047634,0.21255243440755678,0.22577440805755442,0.7063420206308363,0.9733851355314256,0.9993497729301453,0.1418134517814661,0.5656351534182081,True,True,0.0,0.0026987193943932694,0.006919824052602053,0.006844124070630642,0.0007202853751777269,0.006881862732840526,0.006919824052602053,0.006919824052602053,0.006919824052602053,0.011058475094002937,0.05055302900115628,51.764238113683
to_v,9,7,lifeboat,True,True,9.916907295348665e-10,2.819160917510999e-07,0.0007451759011019021,0.0015488894368805857,0.002367628678604051,0.00282771377529472,0.005760868894867591,0.010171982897445565,0.03110433742403984,0.10013246417732241,0.2956449234172508,True,True,3.9994632970774546e-05,4.0033585792116354e-05,0.00044483024976216257,0.06820344118871162,0.1965742279580875,0.20792488849933427,0.5452423125505432,0.9566735565662385,1.0,0.1569579435785812,0.6125806673254975,True,True,0.0,7.007052841009815e-41,0.007196823600679636,0.007106845347152557,0.0008002079784862151,0.007151683932974328,0.007196823600679636,0.007196823600679636,0.007196823600679636,0.011075977355265193,0.05063303933835517,44.03376998042623
to_v,9,8,soccer ball,True,True,9.079282214941031e-09,1.505919928490585e-07,0.0005886473518330604,0.001329756396085406,0.002000989673467242,0.002401240420962262,0.005093609890900548,0.010208802847191707,0.01788536086678505,0.10519961234578554,0.3009918835631653,True,True,3.673156243166886e-05,3.675299954920774e-05,0.0003568074171198532,0.07150779690826994,0.20308852521522675,0.21516010052944737,0.590433418750762,0.9849647122621538,0.9999408721923828,0.15227696900735746,0.5936667714012669,True,True,0.0,1.973442788938718e-35,0.00824733730405569,0.008092720618878956,0.0011195536414015256,0.008169673734804091,0.008247379213571548,0.008247379213571548,0.008247379213571548,0.011146524685160149,0.050955541417874964,53.77511032755899
to_v,9,9,volleyball,True,True,1.5955819998580978e-09,2.1381269945663917e-07,0.0005765242385677993,0.001412313676526799,0.0021298560000297517,0.002554178645667678,0.006057522073388098,0.008567968355491765,0.02253582328557968,0.09249940901109004,0.2867680179228573,True,True,3.717065555974841e-05,3.7201173181529154e-05,0.0003042161843040958,0.08149464855144402,0.21195606441623063,0.22692852418690948,0.7067025929689403,0.9356209903955462,0.9999942183494568,0.13064580164417217,0.5249225739506707,True,True,0.0,1.50154085443774e-36,0.007196880877017975,0.007106901967199519,0.0008002143537217195,0.007151740910249096,0.007196880877017975,0.007196880877017975,0.007196880877017975,0.011075977262058978,0.05063303891226962,57.7029380270946
to_v,10,0,golden retriever,True,True,7.892767550643498e-10,2.350368271564207e-08,0.0005135121755301952,0.0013311798867949617,0.0019713403854307397,0.00237742521342578,0.00571898515336215,0.009420095551759012,0.011448395438492298,0.08814851985318416,0.2944753803096604,True,True,3.3619642636040226e-05,3.362285948242061e-05,0.00025829732476267964,0.08300916510779074,0.22105583389613306,0.23596578261212314,0.7217404305934897,0.9771646887063982,0.9947786331176758,0.1304959395242481,0.5339475073029769,True,True,1.7049919929359704e-35,1.705006342232245e-35,0.008947511203587055,0.008737814641790465,0.0013547152086511444,0.00884204673294383,0.00894753448665142,0.00894753448665142,0.00894753448665142,0.011200015388252351,0.051200070346296464,62.35758662764143
to_v,10,1,labrador retriever,True,True,5.301277195002285e-10,9.303290859463687e-08,0.0004119110817555338,0.0010776040990839754,0.0016410375380770446,0.00196214856131637,0.004143969295546411,0.007642994238995026,0.012069826014339924,0.10159615129949429,0.2997714544347923,True,True,3.919349910574965e-05,3.9211634757521096e-05,0.00027620073524303734,0.07737930580888133,0.20651622470724904,0.22038572786992502,0.5850734174251554,0.9726384896039966,0.9994412660598755,0.14034778103958204,0.5481089224671756,True,True,0.0,1.625980866432624e-37,0.0074545955285429955,0.007349784164398443,0.0008784574266294499,0.007402013844353529,0.007454634644091129,0.007454634644091129,0.007454634644091129,0.011093532081485296,0.05071328951536135,71.80680351407176
to_v,10,2,tabby,True,True,7.73751551719215e-08,4.145778896713637e-07,0.0004901068168692291,0.0011981725482324013,0.0018305218726689717,0.002186593730102227,0.00481679206714034,0.0078030382655561,0.014511684887111187,0.10130378583006305,0.301965967664663,True,True,3.989124525105581e-05,3.9951617145561614e-05,0.00031685900466982275,0.07614831552115789,0.20837433845162007,0.2216993174164382,0.6304172337055204,0.9549117773771286,0.999754011631012,0.14178920052276073,0.5626860747685742,True,True,0.0,0.00634717708453536,0.00634717708453536,0.0062976081935630646,0.0005592594550325888,0.0063223533112894605,0.0063472166657447815,0.0063472166657447815,0.0063472166657447815,0.01102365853000225,0.05039386756572458,63.55371405687382
