projection,layer_index,target_concept,channels,spearman_alpha,mean_raw_mi_official,mean_raw_mi_matched,top_1_percent_overlap,top_5_percent_overlap,top_10_percent_overlap
to_k,12,orange,320,-0.0055190277950181625,0.6879164775833487,0.3906237985473126,0.25,0.0,0.03125
to_k,12,soccer ball,320,-0.06485213611142594,0.6894802346476354,0.2973819393082522,0.25,0.3125,0.25
to_k,12,tabby,320,0.059725963608500035,0.6784794769948348,0.48202963231597096,0.5,0.0,0.03125
to_k,12,tiger cat,320,0.021130059247656357,0.6789644268341363,0.3853386691538617,0.25,0.5,0.5625
to_k,12,volleyball,320,0.1141380929002316,0.686837670521345,0.4807330086478032,0.5,0.0625,0.03125
to_k,12,yawl,320,0.15810426134977537,0.6821463966392912,0.4586770416004583,0.75,0.3125,0.3125
to_k,13,golden retriever,320,0.002450178061973638,0.6884558791294694,0.2856290986412205,0.5,0.0,0.0625
to_k,13,labrador retriever,320,0.062211389858610015,0.6910439907573164,0.317607013345696,0.5,0.125,0.28125
to_k,13,lemon,320,0.1864922807487026,0.6863527178764344,0.37244742771144956,0.5,0.0,0.09375
to_k,13,lifeboat,320,-0.007239383003790917,0.6879164765705355,0.36759793501114474,0.25,0.0,0.0
to_k,13,orange,320,0.060009577954115524,0.6889408288756386,0.370992579346057,0.25,0.0,0.15625
to_k,13,soccer ball,320,0.09054993252007047,0.6863527208217419,0.31641929600154983,0.25,0.0,0.03125
to_k,13,tabby,320,0.04401576160659806,0.6879164773155935,0.45414913042914123,0.75,0.3125,0.3125
to_k,13,tiger cat,320,0.05259891360594673,0.689480232913047,0.3828594667138532,0.5,0.0,0.0625
to_k,13,volleyball,320,0.09719642553626218,0.6915833970997483,0.48175735886907206,0.5,0.0,0.15625
to_k,13,yawl,320,0.23309862146369045,0.6889408309012651,0.4855876430985518,1.0,0.25,0.34375
to_k,14,golden retriever,320,0.12247421443594839,0.6831707509583793,0.28698017842834816,0.75,0.125,0.15625
to_k,14,labrador retriever,320,-0.13846958903073536,0.6873770742327906,0.3481300794403069,0.5,0.375,0.3125
to_k,14,lemon,320,0.030982876475078146,0.6910439881612547,0.38522975888336075,0.75,0.0625,0.21875
to_k,14,lifeboat,320,0.040028901523737545,0.6847889622789808,0.3423055427032523,0.25,0.0,0.21875
to_k,14,orange,320,0.01929054061482211,0.6800432323943824,0.3753078092588112,0.5,0.0,0.09375
to_k,14,soccer ball,320,0.04988144219624831,0.6879164777230471,0.280180604592897,0.0,0.125,0.09375
to_k,14,tabby,320,0.10629671820500873,0.6915833944454789,0.4516154711949639,0.5,0.0,0.125
to_k,14,tiger cat,320,-0.05498502627604207,0.6868921243119985,0.3401479262392968,0.0,0.0,0.0625
