layer_id,layer_index,full_module_name,matrix_type,condition,condition_label,prototype_concept,nearest_centroid_concept,own_centroid_rank,own_centroid_cosine_distance,nearest_other_centroid_cosine_distance,margin,within_cluster_typicality_percentile,rank1_own_centroid,cross_readout
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,1,0.47500670087020547,0.6449114014845712,0.1699047006143657,100.0,True,False
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,cat,1,0.165299157743667,0.18189398618423547,0.016594828440568477,100.0,True,False
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,1,0.15475602245529219,0.1855239389645862,0.030767916509294002,100.0,True,False
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,fox,1,0.16358232511562332,0.1652374164824998,0.001655091366876471,100.0,True,False
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,dog,2,0.16463703094949,0.15671771905738052,-0.007919311892109482,100.0,False,False
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,wolf,1,0.15606364313344523,0.17928632940070155,0.02322268626725632,100.0,True,False
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,rabbit,1,0.16704998446963515,0.17567296064812854,0.008622976178493391,100.0,True,False
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,deer,1,0.1430377914965043,0.15532761851793553,0.012289827021431221,100.0,True,False
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,1,0.15042405341160303,0.18516013235449247,0.03473607894288944,100.0,True,False
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,cat,1,0.7152688496874489,0.874146530131413,0.1588776804439641,100.0,True,True
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,dog,1,0.6730552584835287,0.8368756738566319,0.1638204153731032,100.0,True,True
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,wolf,2,0.8892139415313817,0.8739234383342572,-0.015290503197124439,100.0,False,True
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,wolf,3,0.8868927457508521,0.8648098198860719,-0.022082925864780223,100.0,False,True
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,wolf,1,0.7638828930644682,0.860783742951378,0.09690084988690983,100.0,True,True
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,rabbit,1,0.8184284125863104,0.8525628265268694,0.03413441394055905,100.0,True,True
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,deer,1,0.7536889373503397,0.8782921607301253,0.12460322337978558,100.0,True,True
layer_04,4,unet.down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,horse,1,0.7175306190452062,0.8848652526639926,0.16733463361878642,100.0,True,True
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,1,0.5112646942230108,0.6322336760304564,0.12096898180744564,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,dog,1,0.4500412568393153,0.6097781358263528,0.15973687898703748,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,wolf,3,0.6804936776470771,0.6419710049844456,-0.03852267266263154,100.0,False,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,wolf,2,0.6945529879272554,0.6711399606857966,-0.023413027241458773,100.0,False,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,wolf,1,0.6019345161358669,0.7340606365512079,0.132126120415341,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,1,0.652972407848407,0.6860068175268181,0.03303440967841109,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,deer,1,0.48163026189301317,0.608025008101452,0.12639474620843882,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,1,0.45349520375597707,0.6796383244835105,0.2261431207275334,98.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,cat,1,0.16392990026541598,0.18284480060425523,0.018914900338839247,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,1,0.13241052352710958,0.16136068259517145,0.028950159068061865,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,fox,1,0.1608577982461794,0.16126535268969144,0.00040755444351203707,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,dog,3,0.15021674953866504,0.14153210767988966,-0.008684641858775377,100.0,False,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,wolf,1,0.16213546992948802,0.1834655324685961,0.021330062539108074,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,rabbit,1,0.16101147481124278,0.17161212673010784,0.010600651918865056,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,deer,1,0.13673650179848718,0.1488372768006474,0.012100775002160225,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,1,0.13607549421209697,0.18438600774535918,0.04831051353326221,100.0,True,False
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,cat,1,0.6818145458214147,0.8282842379135278,0.14646969209211314,100.0,True,True
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,dog,1,0.5436982023146484,0.722533290758842,0.1788350884441936,100.0,True,True
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,wolf,4,0.9129885348760765,0.8754365501590701,-0.03755198471700638,100.0,False,True
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,wolf,2,0.8443376994990086,0.8427717136888435,-0.0015659858101650936,100.0,False,True
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,wolf,1,0.683396201053469,0.7978388995124264,0.11444269845895738,100.0,True,True
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,horse,2,0.7541841352343339,0.7329738746445134,-0.021210260589820562,100.0,False,True
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,deer,1,0.6975682073013134,0.8234676640452536,0.1258994567439402,100.0,True,True
layer_05,5,unet.down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,horse,1,0.5967398629435847,0.8486831973607458,0.2519433344171611,100.0,True,True
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,1,0.46398621687855557,0.6327967617018642,0.1688105448233086,88.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,dog,1,0.4350315148604922,0.55087666430182,0.11584514944132784,94.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,wolf,3,0.649031515777425,0.6318396314679693,-0.01719188430945573,100.0,False,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,wolf,3,0.7086137515848964,0.6695399016247828,-0.03907384996011354,100.0,False,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,wolf,1,0.5769990563043063,0.6957585719731559,0.11875951566884968,100.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,1,0.607044930354143,0.6727519157336385,0.06570698537949549,100.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,deer,1,0.451034433947356,0.5859062056718243,0.1348717717244683,90.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,1,0.4515159119372729,0.6556480602349039,0.20413214829763093,94.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,cat,1,0.18168612486879487,0.20966827979285296,0.02798215492405809,100.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,1,0.15566110173127046,0.17985872833001593,0.02419762659874547,100.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,dog,4,0.18812584547449052,0.1846804533230525,-0.0034453921514380204,100.0,False,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,dog,3,0.1736817425000342,0.16262440793234978,-0.01105733456768443,100.0,False,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,wolf,1,0.1776220624035436,0.19649033101371083,0.018868268610167216,100.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,rabbit,1,0.17989213804254,0.19305229405661928,0.013160156014079272,100.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,deer,1,0.1534780757324663,0.16827847042727917,0.014800394694812868,100.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,1,0.15238000220284997,0.19326926636035235,0.04088926415750238,100.0,True,False
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,cat,1,0.6688754127111338,0.8313430360138503,0.16246762330271647,100.0,True,True
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,dog,1,0.4953803483238113,0.7011648457868149,0.20578449746300365,100.0,True,True
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,wolf,2,0.8891441097662492,0.8642610222947814,-0.024883087471467835,100.0,False,True
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,bear,1,0.8247723743440201,0.8313834169718305,0.006611042627810426,100.0,True,True
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,wolf,1,0.7143888782340638,0.8498979124198973,0.1355090341858335,100.0,True,True
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,rabbit,1,0.7432856747329779,0.7911109669896826,0.04782529225670473,100.0,True,True
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,deer,1,0.6599087489375723,0.8277632046483145,0.1678544557107422,100.0,True,True
layer_06,6,unet.up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,horse,1,0.6258324998016209,0.8510117700740174,0.22517927027239648,100.0,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,1,0.4482100632987456,0.6048435802243659,0.15663351692562033,88.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,dog,1,0.42857551929340565,0.5909790738585435,0.1624035545651379,90.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,wolf,3,0.6353227241629258,0.5948084750743031,-0.04051424908862267,100.0,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,wolf,2,0.7052508201634008,0.6715455914340203,-0.03370522872938053,100.0,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,wolf,1,0.5333598986101112,0.6798255721616269,0.14646567355151563,100.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,1,0.5908013078594273,0.6530645435222203,0.062263235662793015,100.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,deer,1,0.43198457537345925,0.5847195554398423,0.15273498006638309,94.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,1,0.4060704670455353,0.6338266784136045,0.22775621136806923,92.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,cat,1,0.1659193130614297,0.20020528086866674,0.03428596780723703,100.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,1,0.14165303881653468,0.16852562602512444,0.02687258720858976,100.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,fox,1,0.17966959159104134,0.17975938829851812,8.97967074767747e-05,100.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,dog,3,0.16020211063346834,0.15161174677408784,-0.008590363859380501,100.0,False,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,wolf,1,0.17177916726036813,0.18883970363283886,0.017060536372470736,100.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,rabbit,1,0.16903983493535524,0.18186824003321767,0.012828405097862428,100.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,deer,1,0.14126681384700235,0.1581535076667525,0.016886693819750165,100.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,1,0.1514703297387755,0.19960490117073038,0.048134571431954876,100.0,True,False
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,cat,1,0.6003159037413132,0.7980037240963145,0.19768782035500132,100.0,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,dog,1,0.489029278261649,0.7063422987490713,0.2173130204874223,100.0,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,wolf,3,0.8231787789794475,0.796765671518471,-0.02641310746097647,100.0,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,wolf,2,0.8344029789417604,0.8077780812257965,-0.02662489771596388,100.0,False,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,wolf,1,0.6665905877889129,0.7954036983036579,0.12881311051474498,100.0,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,rabbit,1,0.695581441571936,0.7625848369014384,0.06700339532950239,100.0,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,deer,1,0.645246114076091,0.8224133405743346,0.17716722649824357,100.0,True,True
layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,horse,1,0.5755036413956003,0.8156846710913483,0.24018102969574806,100.0,True,True
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,1,0.4940721478514798,0.6511661830722715,0.15709403522079168,98.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,dog,1,0.4656532951482336,0.6039285805099095,0.13827528536167588,100.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,wolf,2,0.6757966125214117,0.6343244410466332,-0.04147217147477844,100.0,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,wolf,2,0.7015785973031288,0.6931856647746888,-0.008392932528439978,100.0,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,wolf,1,0.605515318816204,0.7176501605233137,0.11213484170710963,100.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,1,0.6279438684919063,0.668364197540372,0.04042032904846571,100.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,deer,1,0.4690929004837936,0.6070235034384296,0.137930602954636,98.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,1,0.4688155465136743,0.641913218954496,0.17309767244082175,98.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,cat,1,0.15184578356606226,0.174020700705813,0.022174917139750727,100.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,1,0.14000596482190986,0.16983249658289545,0.029826531760985597,100.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,dog,2,0.1684130326827007,0.16502853021913721,-0.003384502463563477,100.0,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,dog,6,0.15893288363272395,0.14114299675591624,-0.017789886876807715,100.0,False,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,wolf,1,0.1604180784536402,0.1771193943391287,0.01670131588548851,100.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,rabbit,1,0.17368128664609894,0.18377283677019318,0.01009155012409424,100.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,deer,1,0.14887375767915745,0.15385033090821731,0.004976573229059866,100.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,1,0.14360146041752309,0.17738579158600187,0.03378433116847879,100.0,True,False
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,cat,1,0.6458844468565134,0.8544189201905601,0.20853447333404673,100.0,True,True
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,dog,1,0.6024376777248349,0.7807722255466276,0.1783345478217927,100.0,True,True
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,wolf,3,0.9173562740353791,0.8876831071456049,-0.029673166889774172,100.0,False,True
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,wolf,2,0.8457093302207397,0.8223604035112687,-0.023348926709470974,100.0,False,True
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,wolf,1,0.7056889102221018,0.827900430326499,0.12221152010439718,100.0,True,True
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,rabbit,1,0.7682004043606966,0.812224702338957,0.04402429797826046,100.0,True,True
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,deer,1,0.6739527742266035,0.859023519726142,0.1850707454995385,100.0,True,True
layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,horse,1,0.6314805298500652,0.8114036003959854,0.17992307054592016,100.0,True,True
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,1,0.37922625117755304,0.47163567762734115,0.09240942644978811,80.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,dog,1,0.3430198179409043,0.4061736448177542,0.0631538268768499,92.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,wolf,5,0.5302006943883916,0.46958435635883067,-0.0606163380295609,100.0,False,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,bear,1,0.5317909064141333,0.5357894854281982,0.0039985790140648625,100.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,wolf,1,0.4913146127461909,0.5779974185446763,0.08668280579848542,100.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,1,0.539355141311646,0.571688413534273,0.03233327222262705,100.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,deer,1,0.36293889426252335,0.43948971635524736,0.07655082209272401,96.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,1,0.3907507976061255,0.5275752416735296,0.13682444406740413,96.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,cat,1,0.13528740154085284,0.15033027176594627,0.01504287022509343,100.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,1,0.11180694256548263,0.14106303189179625,0.029256089326313628,100.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,dog,3,0.13426729350986832,0.13117119060867988,-0.0030961029011884467,100.0,False,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,dog,6,0.14408332588621142,0.12057121159934903,-0.023512114286862396,100.0,False,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,wolf,1,0.13945955784244812,0.15844938647660545,0.018989828634157324,100.0,True,False
layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,rabbit,1,0.13043870381042166,0.14308371532542252,0.012645011515000859,100.0,True,False
