layer_id,layer_index,full_module_name,matrix_type,condition,condition_label,prototype_concept,centroid_concept,cosine_distance,is_own_centroid,cross_readout
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,cat,0.3678404037299867,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,dog,0.3798803735472298,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,fox,0.414166767307116,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,bear,0.41553089030741996,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,wolf,0.38870865688556844,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,rabbit,0.4289748731908374,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,deer,0.40694632635847083,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,horse,0.41324970491746815,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,cat,0.38793835764742146,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,dog,0.4159798495522633,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,fox,0.40536072909136556,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,bear,0.41794919095004945,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,wolf,0.3620027544880987,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,rabbit,0.4404256804931912,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,deer,0.3973132432464688,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,horse,0.4030753945576717,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,cat,0.37479746799616054,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,dog,0.43518818889605193,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,fox,0.41981540263219386,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,bear,0.44915654156886986,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,wolf,0.42475777620738353,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,0.384794785104015,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,deer,0.395540626854995,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,horse,0.41368728502031615,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,cat,0.3677698980212889,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,dog,0.3873967827193754,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,fox,0.3635224606475226,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,bear,0.39614787118778927,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,wolf,0.3430675541888737,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,rabbit,0.3839668970165524,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,deer,0.2974348864730487,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,horse,0.35269215952866384,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,cat,0.39127854358983016,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,dog,0.3811773824686677,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,fox,0.41998314676563386,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,bear,0.4165886217717214,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,wolf,0.39382789896667125,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,rabbit,0.4260696304529693,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,deer,0.37076425682455927,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,0.3035019858637851,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,cat,0.14051230081217536,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,dog,0.15590460656842997,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,fox,0.16819813291432606,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,bear,0.17213593649485504,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,wolf,0.16852183328555936,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,rabbit,0.1651685434177883,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,deer,0.19007323109872132,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,horse,0.1668083716282731,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,cat,0.14634616549692536,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,0.12595133352717391,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,fox,0.16001470912700955,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,bear,0.16515362336524397,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,wolf,0.15897739773131858,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,rabbit,0.1590212129931372,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,deer,0.18859360729534502,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,horse,0.15095266393699036,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,cat,0.12774386228591372,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,dog,0.12730183626326808,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,fox,0.13705666536242767,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,bear,0.1459820281232308,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,wolf,0.14192966452142963,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,rabbit,0.14204334218531067,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,deer,0.15865341585148185,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,horse,0.13022106374054565,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,cat,0.13064409044841896,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,dog,0.11905458549366099,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,fox,0.1381205931581473,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,bear,0.1381386762185256,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,wolf,0.1404379745576657,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,rabbit,0.14106042422809917,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,deer,0.1569019091473921,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,bear,horse,0.13165568230557945,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,cat,0.13683984613234268,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,dog,0.13692507208667481,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,fox,0.14579499532398477,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,bear,0.14863993684414167,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,wolf,0.13214614636793265,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,rabbit,0.14686499937889852,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,deer,0.15936702511033252,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,wolf,horse,0.14339887307735588,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,cat,0.14258836504505878,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,dog,0.14739633787810336,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,fox,0.15581829620318,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,bear,0.16521110306646736,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,wolf,0.15518579854449932,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,rabbit,0.14622993761224257,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,deer,0.17183809653044047,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,rabbit,horse,0.15045682586897602,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,cat,0.12523180211035445,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,dog,0.11848425955938979,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,fox,0.12140430360280896,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,bear,0.1275233875559154,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,wolf,0.12411210753046165,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,rabbit,0.12480997239596858,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,deer,0.12195847833227169,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,horse,0.12013302415511451,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,cat,0.1414648523688331,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,dog,0.13242274330767412,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,fox,0.14529205348066765,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,bear,0.1531750695223355,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,wolf,0.14710384157781387,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,rabbit,0.14366830731389357,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,deer,0.15734804567053462,False,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,0.11537956227686674,True,False
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,cat,0.6282092547175924,True,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,dog,0.7441103261966417,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,fox,0.7474223474257565,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,bear,0.8195925036449689,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,wolf,0.766639568415284,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,rabbit,0.7486813401823658,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,deer,0.7971671140419618,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,horse,0.7864742007264316,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,cat,0.5565504899090308,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,dog,0.5234823837763345,True,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,fox,0.6818123040841833,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,bear,0.734708241698226,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,wolf,0.6618163064187705,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,rabbit,0.6695097093048111,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,deer,0.712656833208364,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,horse,0.630376766958683,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,cat,0.7655065315723273,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,dog,0.8142371547526446,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,fox,0.8104540390324437,True,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,bear,0.858817468587619,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,wolf,0.8137265160544989,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,rabbit,0.8378294723648961,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,deer,0.8491027583759325,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,horse,0.8218451495886617,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,cat,0.6516504356824067,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,dog,0.6627286969785697,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,fox,0.6737344502307296,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,bear,0.6499052235108863,True,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,wolf,0.6542423056960878,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,rabbit,0.680255613440475,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,deer,0.6549159955095296,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,horse,0.6588159214855398,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,cat,0.6539251633404981,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,dog,0.7092124703289847,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,fox,0.6917689074596305,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,bear,0.7200164495853498,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,wolf,0.655481771044525,True,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,rabbit,0.7183127040407009,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,deer,0.6861705682638275,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,horse,0.6964720771374504,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,cat,0.6994959849643916,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,dog,0.7510943221862784,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,fox,0.7451095849004963,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,bear,0.753488301650626,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,wolf,0.7535586222486808,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,rabbit,0.7128036824116699,True,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,deer,0.7366632159901156,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,horse,0.7256146190884405,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,cat,0.7329566597456312,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,dog,0.7619992610292665,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,fox,0.7296331701710943,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,bear,0.7350976564354169,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,wolf,0.7382863714292671,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,rabbit,0.7618468792069752,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,deer,0.6638863898615773,True,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,horse,0.74299557909989,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,cat,0.6874207915086493,False,True
layer_02,2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,dog,0.7195687476784239,False,True
