order,condition,step,concept,concept_introduction_step,current_position_age,was_successfully_erased_at_introduction,introduction_status,introduction_raw_gcd_accuracy,sample_count,face_detected_count,no_face_count,correct_count,raw_gcd_accuracy,checkpoint_id
order_a,baseline,1,Adam Driver,1,0,True,successfully_erased,0.0,5,5,0,0,0.0,935eefa5a1a0965e5e5113ade4536235d3394007f9fb4003a999b63098dbc4f4
order_a,baseline,1,Adriana Lima,1,0,True,successfully_erased,0.0,5,4,1,0,0.0,935eefa5a1a0965e5e5113ade4536235d3394007f9fb4003a999b63098dbc4f4
order_a,baseline,1,Amber Heard,1,0,True,successfully_erased,0.0,5,5,0,0,0.0,935eefa5a1a0965e5e5113ade4536235d3394007f9fb4003a999b63098dbc4f4
order_a,baseline,1,Amy Adams,1,0,True,successfully_erased,0.0,5,5,0,0,0.0,935eefa5a1a0965e5e5113ade4536235d3394007f9fb4003a999b63098dbc4f4
order_a,baseline,1,Andrew Garfield,1,0,True,successfully_erased,0.0,5,5,0,0,0.0,935eefa5a1a0965e5e5113ade4536235d3394007f9fb4003a999b63098dbc4f4
order_a,baseline,1,Angelina Jolie,1,0,True,successfully_erased,0.0,5,5,0,0,0.0,935eefa5a1a0965e5e5113ade4536235d3394007f9fb4003a999b63098dbc4f4
order_a,baseline,1,Anjelica Huston,1,0,True,successfully_erased,0.0,5,5,0,0,0.0,935eefa5a1a0965e5e5113ade4536235d3394007f9fb4003a999b63098dbc4f4
order_a,baseline,1,Anna Faris,1,0,False,failed_at_introduction,0.2,5,5,0,1,0.2,935eefa5a1a0965e5e5113ade4536235d3394007f9fb4003a999b63098dbc4f4
order_a,baseline,1,Anna Kendrick,1,0,True,successfully_erased,0.0,5,5,0,0,0.0,935eefa5a1a0965e5e5113ade4536235d3394007f9fb4003a999b63098dbc4f4
order_a,baseline,1,Anne Hathaway,1,0,True,successfully_erased,0.0,5,5,0,0,0.0,935eefa5a1a0965e5e5113ade4536235d3394007f9fb4003a999b63098dbc4f4
order_a,baseline,2,Adam Driver,1,1,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Adriana Lima,1,1,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Amber Heard,1,1,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Amy Adams,1,1,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Andrew Garfield,1,1,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Angelina Jolie,1,1,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Anjelica Huston,1,1,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Anna Faris,1,1,False,failed_at_introduction,0.2,5,5,0,1,0.2,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Anna Kendrick,1,1,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Anne Hathaway,1,1,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Arnold Schwarzenegger,2,0,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Barack Obama,2,0,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Beth Behrs,2,0,True,successfully_erased,0.0,5,4,1,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Bill Clinton,2,0,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Bob Dylan,2,0,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Bob Marley,2,0,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Bradley Cooper,2,0,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Bruce Willis,2,0,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Bryan Cranston,2,0,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,2,Cameron Diaz,2,0,True,successfully_erased,0.0,5,5,0,0,0.0,b243bdbe70df5579df214bc84016577044b08ec179905c578088d810785b1190
order_a,baseline,3,Adam Driver,1,2,True,successfully_erased,0.0,5,4,1,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Adriana Lima,1,2,True,successfully_erased,0.0,5,4,1,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Amber Heard,1,2,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Amy Adams,1,2,True,successfully_erased,0.0,5,4,1,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Andrew Garfield,1,2,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Angelina Jolie,1,2,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Anjelica Huston,1,2,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Anna Faris,1,2,False,failed_at_introduction,0.2,5,4,1,1,0.25,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Anna Kendrick,1,2,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Anne Hathaway,1,2,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Arnold Schwarzenegger,2,1,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Barack Obama,2,1,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Beth Behrs,2,1,True,successfully_erased,0.0,5,4,1,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Bill Clinton,2,1,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Bob Dylan,2,1,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Bob Marley,2,1,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Bradley Cooper,2,1,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Bruce Willis,2,1,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Bryan Cranston,2,1,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Cameron Diaz,2,1,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Channing Tatum,3,0,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Charlie Sheen,3,0,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Charlize Theron,3,0,False,failed_at_introduction,1.0,5,3,2,3,1.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Chris Evans,3,0,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Chris Hemsworth,3,0,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Chris Pine,3,0,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Chuck Norris,3,0,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Courteney Cox,3,0,True,successfully_erased,0.0,5,3,2,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Demi Lovato,3,0,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,3,Drake,3,0,True,successfully_erased,0.0,5,5,0,0,0.0,2427704eb68736806c069b2ccac74e529b8d401a91848306e591cd8daa20bbd2
order_a,baseline,4,Adam Driver,1,3,True,successfully_erased,0.0,5,4,1,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Adriana Lima,1,3,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Amber Heard,1,3,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Amy Adams,1,3,True,successfully_erased,0.0,5,3,2,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Andrew Garfield,1,3,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Angelina Jolie,1,3,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Anjelica Huston,1,3,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Anna Faris,1,3,False,failed_at_introduction,0.2,5,4,1,1,0.25,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Anna Kendrick,1,3,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Anne Hathaway,1,3,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Arnold Schwarzenegger,2,2,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Barack Obama,2,2,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Beth Behrs,2,2,True,successfully_erased,0.0,5,3,2,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Bill Clinton,2,2,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Bob Dylan,2,2,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Bob Marley,2,2,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Bradley Cooper,2,2,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Bruce Willis,2,2,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Bryan Cranston,2,2,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Cameron Diaz,2,2,True,successfully_erased,0.0,5,4,1,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Channing Tatum,3,1,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Charlie Sheen,3,1,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Charlize Theron,3,1,False,failed_at_introduction,1.0,5,3,2,3,1.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Chris Evans,3,1,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Chris Hemsworth,3,1,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Chris Pine,3,1,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Chuck Norris,3,1,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Courteney Cox,3,1,True,successfully_erased,0.0,5,3,2,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Demi Lovato,3,1,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Drake,3,1,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Drew Barrymore,4,0,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Dwayne Johnson,4,0,True,successfully_erased,0.0,5,4,1,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Ed Sheeran,4,0,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Elon Musk,4,0,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Elvis Presley,4,0,False,failed_at_introduction,0.2,5,5,0,1,0.2,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Emma Stone,4,0,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Frida Kahlo,4,0,True,successfully_erased,0.0,5,4,1,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,George Clooney,4,0,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Glenn Close,4,0,True,successfully_erased,0.0,5,5,0,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,4,Gwyneth Paltrow,4,0,True,successfully_erased,0.0,5,4,1,0,0.0,de23d0a403327df395d357ed446dc42b82f7c63c4363404d568f19934f76c3df
order_a,baseline,5,Adam Driver,1,4,True,successfully_erased,0.0,5,4,1,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Adriana Lima,1,4,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Amber Heard,1,4,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Amy Adams,1,4,True,successfully_erased,0.0,5,3,2,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Andrew Garfield,1,4,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Angelina Jolie,1,4,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Anjelica Huston,1,4,True,successfully_erased,0.0,5,4,1,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Anna Faris,1,4,False,failed_at_introduction,0.2,5,4,1,1,0.25,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Anna Kendrick,1,4,True,successfully_erased,0.0,5,4,1,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Anne Hathaway,1,4,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Arnold Schwarzenegger,2,3,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Barack Obama,2,3,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Beth Behrs,2,3,True,successfully_erased,0.0,5,3,2,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Bill Clinton,2,3,True,successfully_erased,0.0,5,4,1,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Bob Dylan,2,3,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Bob Marley,2,3,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Bradley Cooper,2,3,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Bruce Willis,2,3,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Bryan Cranston,2,3,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Cameron Diaz,2,3,True,successfully_erased,0.0,5,4,1,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Channing Tatum,3,2,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Charlie Sheen,3,2,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Charlize Theron,3,2,False,failed_at_introduction,1.0,5,3,2,2,0.6666666666666666,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Chris Evans,3,2,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Chris Hemsworth,3,2,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Chris Pine,3,2,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Chuck Norris,3,2,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Courteney Cox,3,2,True,successfully_erased,0.0,5,4,1,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Demi Lovato,3,2,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Drake,3,2,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Drew Barrymore,4,1,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Dwayne Johnson,4,1,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Ed Sheeran,4,1,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Elon Musk,4,1,True,successfully_erased,0.0,5,4,1,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Elvis Presley,4,1,False,failed_at_introduction,0.2,5,5,0,1,0.2,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Emma Stone,4,1,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Frida Kahlo,4,1,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,George Clooney,4,1,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Glenn Close,4,1,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Gwyneth Paltrow,4,1,True,successfully_erased,0.0,5,3,2,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Harrison Ford,5,0,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Hillary Clinton,5,0,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Hugh Jackman,5,0,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Idris Elba,5,0,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Jake Gyllenhaal,5,0,False,failed_at_introduction,0.8,5,5,0,4,0.8,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,James Franco,5,0,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Jared Leto,5,0,True,successfully_erased,0.0,5,4,1,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Jason Momoa,5,0,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Jennifer Aniston,5,0,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,5,Jennifer Lawrence,5,0,True,successfully_erased,0.0,5,5,0,0,0.0,71061ec5477b9a1a06902967f8f306af6b71a762f8678fb64d9c776a368b1b22
order_a,baseline,6,Adam Driver,1,5,True,successfully_erased,0.0,5,4,1,0,0.0,46f4b38ec2565b79e7369e95804aed793000334731576ccbfb254bcb9cd70663
order_a,baseline,6,Adriana Lima,1,5,True,successfully_erased,0.0,5,5,0,0,0.0,46f4b38ec2565b79e7369e95804aed793000334731576ccbfb254bcb9cd70663
order_a,baseline,6,Amber Heard,1,5,True,successfully_erased,0.0,5,5,0,0,0.0,46f4b38ec2565b79e7369e95804aed793000334731576ccbfb254bcb9cd70663
order_a,baseline,6,Amy Adams,1,5,True,successfully_erased,0.0,5,4,1,0,0.0,46f4b38ec2565b79e7369e95804aed793000334731576ccbfb254bcb9cd70663
order_a,baseline,6,Andrew Garfield,1,5,True,successfully_erased,0.0,5,5,0,0,0.0,46f4b38ec2565b79e7369e95804aed793000334731576ccbfb254bcb9cd70663
order_a,baseline,6,Angelina Jolie,1,5,True,successfully_erased,0.0,5,5,0,0,0.0,46f4b38ec2565b79e7369e95804aed793000334731576ccbfb254bcb9cd70663
order_a,baseline,6,Anjelica Huston,1,5,True,successfully_erased,0.0,5,5,0,0,0.0,46f4b38ec2565b79e7369e95804aed793000334731576ccbfb254bcb9cd70663
order_a,baseline,6,Anna Faris,1,5,False,failed_at_introduction,0.2,5,4,1,1,0.25,46f4b38ec2565b79e7369e95804aed793000334731576ccbfb254bcb9cd70663
order_a,baseline,6,Anna Kendrick,1,5,True,successfully_erased,0.0,5,4,1,0,0.0,46f4b38ec2565b79e7369e95804aed793000334731576ccbfb254bcb9cd70663
order_a,baseline,6,Anne Hathaway,1,5,True,successfully_erased,0.0,5,5,0,0,0.0,46f4b38ec2565b79e7369e95804aed793000334731576ccbfb254bcb9cd70663
