group,target_names,anchor_names,layer_name,solver_variant,target_expanded_column_count,target_numerical_rank,anchor_expanded_column_count,anchor_numerical_rank,paper_erase_loss,preserve_loss,total_paper_objective,true_leakage,anchor_feature_drift,orthogonality_error,determinant
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-334703.1875,2236.002197265625,-332467.1875,0.90415151913960778,0.100918248295784,0.0019017054000869393,1.0163910388946533
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-336149,2235.988037109375,-333913,0.88801892598470056,0.10091843456029892,0.0020027710124850273,1.017402172088623
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",mid_block.attentions.0.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-1297954.875,5508.5703125,-1292446.25,0.99078702926635742,0.072646044194698334,0.016432281583547592,1.3172860145568848
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",mid_block.attentions.0.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-1297955.5,5508.63818359375,-1292446.875,0.99081198374430335,0.072647787630558014,0.016838343814015388,1.3269003629684448
fruits,"[""orange"", ""lemon""]","[""banana"", ""pineapple""]",mid_block.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-1298878.25,5508.70166015625,-1293369.5,0.98556709289550781,0.072649598121643066,0.017080886289477348,-1.3333821296691895
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-336669.34375,2009.763427734375,-334659.59375,0.9569185574849447,0.29238408803939819,0.0018029670463874936,1.0156005620956421
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-336669.3125,2009.756591796875,-334659.5625,0.95691696802775061,0.29238387942314148,0.0017831341829150915,1.0153762102127075
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-337800.6875,2009.760986328125,-335790.9375,0.94457403818766272,0.29238346219062805,0.0018126559443771839,1.0156537294387817
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-335528.25,1379.1112060546875,-334149.125,0.91416700681050622,0.28395110368728638,0.0019280128180980682,1.0166382789611816
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-335528.125,1379.1168212890625,-334149,0.91416255633036292,0.28395134210586548,0.0019625111017376184,1.0169739723205566
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-336761.375,1379.1051025390625,-335382.28125,0.89674520492553711,0.28394782543182373,0.0018706017872318625,1.0161336660385132
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-656202.0625,2834.625,-653367.4375,0.95578583081563318,0.29237517714500427,0.0058785439468920231,1.0746639966964722
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-656202.5625,2834.665771484375,-653367.875,0.95580911636352539,0.29237356781959534,0.0061307535506784916,1.0780435800552368
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-657513.0625,2834.587890625,-654678.5,0.9388427734375,0.2923755943775177,0.0059373378753662109,1.0754791498184204
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-656116.9375,1928.8653564453125,-654188.0625,0.94511763254801429,0.25634610652923584,0.0057495585642755032,1.0726284980773926
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-656117,1928.8671875,-654188.125,0.94512097040812171,0.25634288787841797,0.0059750503860414028,1.0760271549224854
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-657290.625,1928.8905029296875,-655361.75,0.92499160766601562,0.25634202361106873,0.006214530672878027,1.0793372392654419
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-1296733.75,4147.75439453125,-1292586,0.96913830439249671,0.22141449153423309,0.015621444210410118,1.300510048866272
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-1296733.875,4147.77587890625,-1292586.125,0.96914323170979821,0.22141136229038239,0.016134075820446014,1.3130897283554077
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-1297798.875,3995.9697265625,-1293802.875,0.95506000518798828,0.21820761263370514,0.016303069889545441,-1.3175630569458008
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-1297201.875,4315.98681640625,-1292885.875,0.96994876861572266,0.17868559062480927,0.015965605154633522,1.3099310398101807
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-1297221.375,4131.251953125,-1293090.125,0.96997133890787757,0.1771550178527832,0.016535514965653419,1.3231828212738037
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",down_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-1298175.25,4131.23974609375,-1294044,0.9560302893320719,0.17715491354465485,0.016957009211182594,-1.3346669673919678
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-1296279.5,5793.92529296875,-1290485.625,0.96902577082316077,0.19061015546321869,0.014908693730831146,1.282256007194519
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-1296253.125,6005.421875,-1290247.75,0.96896831194559729,0.19108414649963379,0.015231295488774776,1.2900688648223877
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-1297413.125,5793.888671875,-1291619.25,0.95259006818135583,0.19059674441814423,0.016185581684112549,1.3115054368972778
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-1296122.75,6928.40869140625,-1289194.375,0.97280176480611169,0.17111293971538544,0.01575731486082077,1.2995506525039673
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-1296091.25,7232.00927734375,-1288859.25,0.97271434466044104,0.17144946753978729,0.016203993931412697,1.3127118349075317
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-1297247.75,6928.4423828125,-1290319.25,0.9566443761189779,0.1711038202047348,0.015134846791625023,-1.2864495515823364
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-1296477,5851.0263671875,-1290626,0.97433829307556152,0.22015738487243652,0.015817897394299507,1.3077002763748169
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-1296477,5851.0224609375,-1290626,0.97433694203694665,0.22015747427940369,0.015544170513749123,1.3016003370285034
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-1297545.5,5850.82373046875,-1291694.625,0.95769866307576501,0.2201368510723114,0.016241956502199173,-1.3183175325393677
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-654016.75,7601.07080078125,-646415.6875,0.95832681655883789,0.2506999671459198,0.0052520972676575184,1.0661362409591675
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-654016.75,7601.0810546875,-646415.6875,0.9583280086517334,0.25069832801818848,0.0052088131196796894,1.0655382871627808
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-655718.125,7601.11181640625,-648117,0.922430674235026,0.25070172548294067,0.0057024848647415638,1.0723733901977539
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-654880.625,5323.4501953125,-649557.1875,0.94181060791015625,0.25587943196296692,0.0058702263049781322,1.0746743679046631
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-654880.625,5323.4462890625,-649557.1875,0.94181140263875329,0.25587958097457886,0.0056947460398077965,1.0723527669906616
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-656301.5,5323.42333984375,-650978.0625,0.91722051302591956,0.25587999820709229,0.0059078927151858807,1.0753352642059326
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-655994.25,4338.0673828125,-651656.1875,0.96133613586425781,0.29947787523269653,0.005591261200606823,1.0706436634063721
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-655994.25,4338.04931640625,-651656.1875,0.96133788426717126,0.29947933554649353,0.0058535784482955933,1.0743392705917358
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-657316.875,4337.9736328125,-652978.875,0.93993854522705078,0.29946038126945496,0.005677100270986557,1.0718388557434082
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-335206.53125,1560.909912109375,-333645.625,0.90761144955952966,0.32836109399795532,0.0020322396885603666,1.0176324844360352
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-335206.40625,1560.901123046875,-333645.5,0.90760691960652673,0.32836166024208069,0.0020386946853250265,1.017661452293396
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-336445.96875,1560.89990234375,-334885.0625,0.88790098826090491,0.32836481928825378,0.0020380390342324972,1.0176937580108643
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-334697.03125,2026.6473388671875,-332670.375,0.90651766459147132,0.22609464824199677,0.0019820595625787973,1.0171544551849365
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-334696.96875,2026.649169921875,-332670.3125,0.90651535987854004,0.22609478235244751,0.0018257434712722898,1.0156378746032715
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-336092.71875,2026.647705078125,-334066.0625,0.8902991612752279,0.22609658539295197,0.0018776861252263188,1.016200065612793
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-334239.03125,2172.51513671875,-332066.53125,0.90112384160359704,0.22885087132453918,0.0020337419118732214,1.0174961090087891
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-334238.9375,2172.511962890625,-332066.4375,0.90111891428629554,0.22885033488273621,0.0020099307876080275,1.0173437595367432
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-335615.71875,2172.503173828125,-333443.21875,0.88394323984781897,0.22885230183601379,0.0020153084769845009,1.0174849033355713
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",mid_block.attentions.0.transformer_blocks.0.attn2.to_v,A_released_oce,12,12,12,12,-1296233.375,5534.6728515625,-1290698.75,0.97291898727416992,0.20550604164600372,0.017276853322982788,1.338688850402832
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",mid_block.attentions.0.transformer_blocks.0.attn2.to_v,B_rank_corrected_released_oce,12,12,12,12,-1296196.5,5696.9560546875,-1290499.5,0.97290770212809241,0.20602267980575562,0.017110638320446014,1.3354963064193726
balls,"[""soccer ball"", ""volleyball""]","[""basketball"", ""baseball""]",mid_block.attentions.0.transformer_blocks.0.attn2.to_v,C_objective_faithful_oce,12,12,12,12,-1297363.375,5534.58642578125,-1291828.75,0.95672289530436194,0.20549792051315308,0.016362858936190605,-1.3164125680923462
