edit_seed,variant,projection,layer,output_dimension,official_alpha_mean,official_alpha_std,official_alpha_min,official_alpha_max,official_alpha_p50,official_alpha_p95,official_alpha_p99,controlled_alpha_mean,controlled_alpha_std,controlled_alpha_min,controlled_alpha_max,controlled_alpha_p50,controlled_alpha_p95,controlled_alpha_p99,constant_alpha_value,constant_mean_abs_error,exact_multiset_preserved,identity_exact_all_ones,trace_B,frobenius_B,shuffle_salt,permutation_seed
20260820,official,to_v,10,640,0.008671289273479488,0.00014340483460600803,0.007713089231401682,0.008692733943462372,0.008692704141139984,0.008692733943462372,0.008692733943462372,0.008671289273479488,0.00014340483460600803,0.007713089231401682,0.008692733943462372,0.008692704141139984,0.008692733943462372,0.008692733943462372,,0.0,True,False,5.549625135026872,0.21939814471882083,,
20260820,official,to_v,11,640,0.009618178606615402,0.00011690177610479718,0.008931507356464863,0.009638066403567791,0.00963803380727768,0.009638066403567791,0.009638066403567791,0.009618178606615402,0.00011690177610479718,0.008931507356464863,0.009638066403567791,0.00963803380727768,0.009638066403567791,0.009638066403567791,,0.0,True,False,6.155634308233857,0.24334075450639467,,
20260820,official,to_v,12,320,0.010110988322412594,0.00010337386682544007,0.008268285542726517,0.010117276571691036,0.010117242112755775,0.010117276571691036,0.010117276571691036,0.010110988322412594,0.00010337386682544007,0.008268285542726517,0.010117276571691036,0.010117242112755775,0.010117276571691036,0.010117276571691036,,0.0,True,False,3.2355162631720304,0.18088028095340208,,
20260820,official,to_v,13,320,0.009623303601983935,7.215123832434365e-05,0.009199815802276134,0.009635571390390396,0.009635546244680882,0.009635571390390396,0.009635571390390396,0.009623303601983935,7.215123832434365e-05,0.009199815802276134,0.009635571390390396,0.009635546244680882,0.009635571390390396,0.009635571390390396,,0.0,True,False,3.079457152634859,0.17215171146313474,,
20260820,official,to_v,14,320,0.010976819097413682,0.00019618613882274773,0.009173976257443428,0.011014259420335293,0.01101423054933548,0.011014259420335293,0.011014259420335293,0.010976819097413682,0.00019618613882274773,0.009173976257443428,0.011014259420335293,0.01101423054933548,0.011014259420335293,0.011014259420335293,,0.0,True,False,3.512582111172378,0.1963905710325491,,
20260820,official,to_v,15,1280,0.00869031763941166,3.604368447885314e-05,0.008334837853908539,0.008695698343217373,0.00869566760957241,0.008695698343217373,0.008695698343217373,0.00869031763941166,3.604368447885314e-05,0.008334837853908539,0.008695698343217373,0.00869566760957241,0.008695698343217373,0.008695698343217373,,0.0,True,False,11.123606578446925,0.310916927927396,,
20260820,official,to_k,0,320,0.009167877025902271,0.00015035349993728768,0.008205806836485863,0.009191928431391716,0.009191896766424179,0.009191928431391716,0.009191928431391716,0.009167877025902271,0.00015035349993728768,0.008205806836485863,0.009191928431391716,0.009191896766424179,0.009191928431391716,0.009191928431391716,,0.0,True,False,2.933720648288727,0.1640219543282797,,
20260820,official,to_k,1,320,0.009173690751777031,1.7125327954819871e-06,0.009163005277514458,0.009173976257443428,0.009173952974379063,0.009173976257443428,0.009173976257443428,0.009173690751777031,1.7125327954819871e-06,0.009163005277514458,0.009173976257443428,0.009173952974379063,0.009173976257443428,0.009173976257443428,,0.0,True,False,2.9355810405686498,0.16410397185476588,,
20260820,official,to_k,2,640,0.008186915885744384,0.00016941579876943134,0.00696226442232728,0.00821033027023077,0.00821033027023077,0.00821033027023077,0.00821033027023077,0.008186915885744384,0.00016941579876943134,0.00696226442232728,0.00821033027023077,0.00821033027023077,0.00821033027023077,0.00821033027023077,,0.0,True,False,5.2396261668764055,0.2071586809561404,,
20260820,official,to_k,3,640,0.007960852538235485,1.9094740796894527e-05,0.0074785444885492325,0.007961621508002281,0.007961621508002281,0.007961621508002281,0.007961621508002281,0.007960852538235485,1.9094740796894527e-05,0.0074785444885492325,0.007961621508002281,0.007961621508002281,0.007961621508002281,0.007961621508002281,,0.0,True,False,5.094945624470711,0.20139598752698876,,
20260820,official,to_k,4,1280,0.007831326538143913,4.745439794792002e-05,0.007454569451510906,0.007837473414838314,0.007837432436645031,0.007837473414838314,0.007837473414838314,0.007831326538143913,4.745439794792002e-05,0.007454569451510906,0.007837473414838314,0.007837432436645031,0.007837473414838314,0.007837473414838314,,0.0,True,False,10.024097968824208,0.2801871957276764,,
20260820,official,to_k,5,1280,0.00832844193209894,3.4702072342279195e-05,0.007969099096953869,0.008333333767950535,0.0083332983776927,0.008333333767950535,0.008333333767950535,0.00832844193209894,3.4702072342279195e-05,0.007969099096953869,0.008333333767950535,0.0083332983776927,0.008333333767950535,0.008333333767950535,,0.0,True,False,10.660405673086643,0.29796998143434095,,
20260820,official,to_k,6,1280,0.008327602165081771,5.1384146247540656e-05,0.007963663898408413,0.008334866724908352,0.008334837853908539,0.008334866724908352,0.008334866724908352,0.008327602165081771,5.1384146247540656e-05,0.007963663898408413,0.008334866724908352,0.008334837853908539,0.008334866724908352,0.008334866724908352,,0.0,True,False,10.659330771304667,0.29794301970700743,,
20260820,official,to_k,7,1280,0.008565766891115345,6.919382098850233e-05,0.008094573393464088,0.00857593398541212,0.00857593398541212,0.00857593398541212,0.00857593398541212,0.008565766891115345,6.919382098850233e-05,0.008094573393464088,0.00857593398541212,0.00857593398541212,0.00857593398541212,0.00857593398541212,,0.0,True,False,10.964181620627642,0.30646818348890154,,
20260820,official,to_k,8,1280,0.008329993799270597,3.422981067019494e-05,0.008087549358606339,0.008334837853908539,0.008334808982908726,0.008334837853908539,0.008334837853908539,0.008329993799270597,3.422981067019494e-05,0.008087549358606339,0.008334837853908539,0.008334808982908726,0.008334837853908539,0.008334837853908539,,0.0,True,False,10.662392063066363,0.2980254323868616,,
20260820,official,to_k,9,640,0.008447139195050113,3.447483991496516e-05,0.008207881823182106,0.008452113717794418,0.008452113717794418,0.008452113717794418,0.008452113717794418,0.008447139195050113,3.447483991496516e-05,0.008207881823182106,0.008452113717794418,0.008452113717794418,0.008452113717794418,0.008452113717794418,,0.0,True,False,5.406169084832072,0.2136993734955121,,
20260820,official,to_k,10,640,0.008928941581689286,7.392979228744549e-05,0.00845208391547203,0.008940405212342739,0.00894036702811718,0.008940405212342739,0.008940405212342739,0.008928941581689286,7.392979228744549e-05,0.00845208391547203,0.008940405212342739,0.00894036702811718,0.008940405212342739,0.008940405212342739,,0.0,True,False,5.714522612281144,0.22589407052812743,,
20260820,official,to_k,11,640,0.007955272457184036,6.510615374161262e-05,0.007463308051228523,0.007963893003761768,0.007963858544826508,0.007963893003761768,0.007963893003761768,0.007955272457184036,6.510615374161262e-05,0.007463308051228523,0.007963893003761768,0.007963858544826508,0.007963893003761768,0.007963893003761768,,0.0,True,False,5.091374372597784,0.20126097216284064,,
20260820,official,to_k,12,320,0.009162493195617571,2.4129756967541877e-05,0.008732201531529427,0.009163876995444298,0.00916384533047676,0.009163876995444298,0.009163876995444298,0.009162493195617571,2.4129756967541877e-05,0.008732201531529427,0.009163876995444298,0.00916384533047676,0.009163876995444298,0.009163876995444298,,0.0,True,False,2.931997822597623,0.1639042276310343,,
20260820,official,to_k,13,320,0.0071935120999114584,1.7867431895225038e-08,0.0071934862062335014,0.007193524390459061,0.007193524390459061,0.007193524390459061,0.007193524390459061,0.0071935120999114584,1.7867431895225038e-08,0.0071934862062335014,0.007193524390459061,0.007193524390459061,0.007193524390459061,0.007193524390459061,,0.0,True,False,2.301923871971667,0.12868145641934994,,
20260820,official,to_k,14,320,0.008683046395890414,6.984367921579743e-05,0.008216725662350655,0.008693492040038109,0.008693461306393147,0.008693492040038109,0.008693492040038109,0.008683046395890414,6.984367921579743e-05,0.008216725662350655,0.008693492040038109,0.008693461306393147,0.008693492040038109,0.008693492040038109,,0.0,True,False,2.7785748466849327,0.15533206505653716,,
20260820,official,to_k,15,1280,0.008204594906419515,5.015646467394086e-05,0.007837473414838314,0.00821154285222292,0.008211507461965084,0.00821154285222292,0.00821154285222292,0.008204594906419515,5.015646467394086e-05,0.007837473414838314,0.00821154285222292,0.008211507461965084,0.00821154285222292,0.00821154285222292,,0.0,True,False,10.50188148021698,0.29354199161883504,,
20260820,constant_mean,to_v,0,320,0.009199221717426553,4.054509554205717e-06,0.009173921309411526,0.009199886582791805,0.009199854917824268,0.009199886582791805,0.009199886582791805,0.00919922161847353,0.0,0.00919922161847353,0.00919922161847353,0.00919922161847353,0.00919922161847353,0.00919922161847353,0.00919922161847353,9.89530228590052e-11,False,False,2.9437509179115295,0.16456067903193958,,
20260820,constant_mean,to_v,1,320,0.009619974475936034,7.785529825726678e-05,0.009163005277514458,0.009633216075599194,0.009633182547986507,0.009633216075599194,0.009633216075599194,0.00961997453123331,0.0,0.00961997453123331,0.00961997453123331,0.00961997453123331,0.00961997453123331,0.00961997453123331,0.00961997453123331,5.5297277173904646e-11,False,False,3.0783918499946594,0.17208733594923487,,
20260820,constant_mean,to_v,2,640,0.009161981544457376,3.6931589315063677e-05,0.008931507356464863,0.009167907759547234,0.009167876094579697,0.009167907759547234,0.009167907759547234,0.009161981754004955,0.0,0.009161981754004955,0.009161981754004955,0.009161981754004955,0.009161981754004955,0.009161981754004955,0.009161981754004955,2.0954757894153797e-10,False,False,5.863668322563171,0.2317818417884809,,
20260820,constant_mean,to_v,3,640,0.008683655054483097,7.120403115395263e-05,0.008207881823182106,0.008694310672581196,0.008694279938936234,0.008694310672581196,0.008694310672581196,0.008683654479682446,0.0,0.008683654479682446,0.008683654479682446,0.008683654479682446,0.008683654479682446,0.008683654479682446,0.008683654479682446,5.748006515204906e-10,False,False,5.557538866996765,0.2196810125577665,,
20260820,constant_mean,to_v,4,1280,0.008932332071708515,1.899090352271765e-05,0.008695638738572598,0.008935240097343922,0.008935216814279556,0.008935240097343922,0.008935240097343922,0.008932332508265972,0.0,0.008932332508265972,0.008932332508265972,0.008932332508265972,0.008932332508265972,0.008932332508265972,0.008932332508265972,4.3655745685100555e-10,False,False,11.433385610580444,0.31957284297782146,,
20260820,constant_mean,to_v,5,1280,0.008696431007410865,1.3535158564672358e-05,0.008212598972022533,0.0086968457326293,0.008696823380887508,0.0086968457326293,0.0086968457326293,0.008696431294083595,0.0,0.008696431294083595,0.008696431294083595,0.008696431294083595,0.008696431294083595,0.008696431294083595,0.008696431294083595,2.8667273069271637e-10,False,False,11.131432056427002,0.31113298456363814,,
20260820,constant_mean,to_v,6,1280,0.008690086325077572,3.4802726495677686e-05,0.008455655537545681,0.008695307187736034,0.00869526993483305,0.008695307187736034,0.008695307187736034,0.008690087124705315,0.0,0.008690087124705315,0.008690087124705315,0.008690087124705315,0.008690087124705315,0.008690087124705315,0.008690087124705315,7.996277424926479e-10,False,False,11.123311519622803,0.3109060086597884,,
20260820,constant_mean,to_v,7,1280,0.00915887950686738,7.905615679397962e-05,0.008332567289471626,0.009171350859105587,0.009171350859105587,0.009171350859105587,0.009171350859105587,0.009158879518508911,0.0,0.009158879518508911,0.009158879518508911,0.009158879518508911,0.009158879518508911,0.009158879518508911,0.009158879518508911,1.1641531488804091e-11,False,False,11.723365783691406,0.3276780352178635,,
20260820,constant_mean,to_v,8,1280,0.008689446948847036,7.151007593920617e-05,0.008210436441004276,0.008700148202478886,0.008700125850737095,0.008700148202478886,0.008700148202478886,0.008689447306096554,0.0,0.008689447306096554,0.008689447306096554,0.008689447306096554,0.008689447306096554,0.008689447306096554,0.008689447306096554,3.572495181625168e-10,False,False,11.122492551803589,0.3108831178133479,,
20260820,constant_mean,to_v,9,640,0.008455774461617693,3.53718490272596e-05,0.008210301399230957,0.00846087746322155,0.008460849523544312,0.00846087746322155,0.00846087746322155,0.008455774746835232,0.0,0.008455774746835232,0.008455774746835232,0.008455774746835232,0.008455774746835232,0.008455774746835232,0.008455774746835232,2.85217538822935e-10,False,False,5.411695837974548,0.21391606065066351,,
20260820,constant_mean,to_v,10,640,0.008671289273479488,0.00014340483460600803,0.007713089231401682,0.008692733943462372,0.008692704141139984,0.008692733943462372,0.008692733943462372,0.00867129024118185,0.0,0.00867129024118185,0.00867129024118185,0.00867129024118185,0.00867129024118185,0.00867129024118185,0.00867129024118185,9.677023626863956e-10,False,False,5.549625754356384,0.2193682193162031,,
20260820,constant_mean,to_v,11,640,0.009618178606615402,0.00011690177610479718,0.008931507356464863,0.009638066403567791,0.00963803380727768,0.009638066403567791,0.009638066403567791,0.009618178941309452,0.0,0.009618178941309452,0.009618178941309452,0.009618178941309452,0.009618178941309452,0.009618178941309452,0.009618178941309452,3.346940502524376e-10,False,False,6.155634522438049,0.24332281918083812,,
20260820,constant_mean,to_v,12,320,0.010110988322412594,0.00010337386682544007,0.008268285542726517,0.010117276571691036,0.010117242112755775,0.010117276571691036,0.010117276571691036,0.010110988281667233,0.0,0.010110988281667233,0.010110988281667233,0.010110988281667233,0.010110988281667233,0.010110988281667233,0.010110988281667233,4.0745361945537795e-11,False,False,3.2355162501335144,0.18087085694009375,,
20260820,constant_mean,to_v,13,320,0.009623303601983935,7.215123832434365e-05,0.009199815802276134,0.009635571390390396,0.009635546244680882,0.009635571390390396,0.009635571390390396,0.009623303078114986,0.0,0.009623303078114986,0.009623303078114986,0.009623303078114986,0.009623303078114986,0.009623303078114986,0.009623303078114986,5.238689482212067e-10,False,False,3.0794569849967957,0.17214687880598462,,
20260820,constant_mean,to_v,14,320,0.010976819097413682,0.00019618613882274773,0.009173976257443428,0.011014259420335293,0.01101423054933548,0.011014259420335293,0.011014259420335293,0.010976819321513176,0.0,0.010976819321513176,0.010976819321513176,0.010976819321513176,0.010976819321513176,0.010976819321513176,0.010976819321513176,2.2409949416990482e-10,False,False,3.5125821828842163,0.19635931343709265,,
20260820,constant_mean,to_v,15,1280,0.00869031763941166,3.604368447885314e-05,0.008334837853908539,0.008695698343217373,0.00869566760957241,0.008695698343217373,0.008695698343217373,0.00869031809270382,0.0,0.00869031809270382,0.00869031809270382,0.00869031809270382,0.00869031809270382,0.00869031809270382,0.00869031809270382,4.5329215901668274e-10,False,False,11.123607158660889,0.31091427202211297,,
20260820,constant_mean,to_k,0,320,0.009167877025902271,0.00015035349993728768,0.008205806836485863,0.009191928431391716,0.009191896766424179,0.009191928431391716,0.009191928431391716,0.009167877025902271,0.0,0.009167877025902271,0.009167877025902271,0.009167877025902271,0.009167877025902271,0.009167877025902271,0.009167877025902271,0.0,False,False,2.933720648288727,0.16399996991420862,,
20260820,constant_mean,to_k,1,320,0.009173690751777031,1.7125327954819871e-06,0.009163005277514458,0.009173976257443428,0.009173952974379063,0.009173976257443428,0.009173976257443428,0.009173691272735596,0.0,0.009173691272735596,0.009173691272735596,0.009173691272735596,0.009173691272735596,0.009173691272735596,0.009173691272735596,5.209585644816439e-10,False,False,2.9355812072753906,0.16410397832346685,,
20260820,constant_mean,to_k,2,640,0.008186915885744384,0.00016941579876943134,0.00696226442232728,0.00821033027023077,0.00821033027023077,0.00821033027023077,0.00821033027023077,0.008186916820704937,0.0,0.008186916820704937,0.008186916820704937,0.008186916820704937,0.008186916820704937,0.008186916820704937,0.008186916820704937,9.349605534225702e-10,False,False,5.23962676525116,0.20711443334217527,,
20260820,constant_mean,to_k,3,640,0.007960852538235485,1.9094740796894527e-05,0.0074785444885492325,0.007961621508002281,0.007961621508002281,0.007961621508002281,0.007961621508002281,0.007960852235555649,0.0,0.007960852235555649,0.007960852235555649,0.007960852235555649,0.007960852235555649,0.007960852235555649,0.007960852235555649,3.0267983605614113e-10,False,False,5.094945430755615,0.20139540144319304,,
20260820,constant_mean,to_k,4,1280,0.007831326538143913,4.745439794792002e-05,0.007454569451510906,0.007837473414838314,0.007837432436645031,0.007837473414838314,0.007837473414838314,0.007831326685845852,0.0,0.007831326685845852,0.007831326685845852,0.007831326685845852,0.007831326685845852,0.007831326685845852,0.007831326685845852,1.4770193922097885e-10,False,False,10.02409815788269,0.28018206117695027,,
20260820,constant_mean,to_k,5,1280,0.00832844193209894,3.4702072342279195e-05,0.007969099096953869,0.008333333767950535,0.0083332983776927,0.008333333767950535,0.008333333767950535,0.008328442461788654,0.0,0.008328442461788654,0.008328442461788654,0.008328442461788654,0.008328442461788654,0.008328442461788654,0.008328442461788654,5.296897139656087e-10,False,False,10.660406351089478,0.2979674158600808,,
20260820,constant_mean,to_k,6,1280,0.008327602165081771,5.1384146247540656e-05,0.007963663898408413,0.008334866724908352,0.008334837853908539,0.008334866724908352,0.008334866724908352,0.008327603340148926,0.0,0.008327603340148926,0.008327603340148926,0.008327603340148926,0.008327603340148926,0.008327603340148926,0.008327603340148926,1.1750671546906233e-09,False,False,10.659332275390625,0.2979373945316368,,
20260820,constant_mean,to_k,7,1280,0.008565766891115345,6.919382098850233e-05,0.008094573393464088,0.00857593398541212,0.00857593398541212,0.00857593398541212,0.00857593398541212,0.008565767668187618,0.0,0.008565767668187618,0.008565767668187618,0.008565767668187618,0.008565767668187618,0.008565767668187618,0.008565767668187618,7.770722728478452e-10,False,False,10.964182615280151,0.30645822056859684,,
20260820,constant_mean,to_k,8,1280,0.008329993799270597,3.422981067019494e-05,0.008087549358606339,0.008334837853908539,0.008334808982908726,0.008334837853908539,0.008334837853908539,0.008329994045197964,0.0,0.008329994045197964,0.008329994045197964,0.008329994045197964,0.008329994045197964,0.008329994045197964,0.008329994045197964,2.459273670124551e-10,False,False,10.662392377853394,0.29802292699569644,,
20260820,constant_mean,to_k,9,640,0.008447139195050113,3.447483991496516e-05,0.008207881823182106,0.008452113717794418,0.008452113717794418,0.008452113717794418,0.008452113717794418,0.008447139523923397,0.0,0.008447139523923397,0.008447139523923397,0.008447139523923397,0.008447139523923397,0.008447139523923397,0.008447139523923397,3.2887328450803555e-10,False,False,5.406169295310974,0.21369760487062614,,
20260820,constant_mean,to_k,10,640,0.008928941581689286,7.392979228744549e-05,0.00845208391547203,0.008940405212342739,0.00894036702811718,0.008940405212342739,0.008940405212342739,0.008928941562771797,0.0,0.008928941562771797,0.008928941562771797,0.008928941562771797,0.008928941562771797,0.008928941562771797,0.008928941562771797,1.8917489102987517e-11,False,False,5.71452260017395,0.22588633946321754,,
20260820,constant_mean,to_k,11,640,0.007955272457184036,6.510615374161262e-05,0.007463308051228523,0.007963893003761768,0.007963858544826508,0.007963893003761768,0.007963893003761768,0.007955272682011127,0.0,0.007955272682011127,0.007955272682011127,0.007955272682011127,0.007955272682011127,0.007955272682011127,0.007955272682011127,2.2482709097215725e-10,False,False,5.091374516487122,0.20125424866297228,,
20260820,constant_mean,to_k,12,320,0.009162493195617571,2.4129756967541877e-05,0.008732201531529427,0.009163876995444298,0.00916384533047676,0.009163876995444298,0.009163876995444298,0.00916249305009842,0.0,0.00916249305009842,0.00916249305009842,0.00916249305009842,0.00916249305009842,0.00916249305009842,0.00916249305009842,1.4551915228366852e-10,False,False,2.931997776031494,0.1639036584271156,,
20260820,constant_mean,to_k,13,320,0.0071935120999114584,1.7867431895225038e-08,0.0071934862062335014,0.007193524390459061,0.007193524390459061,0.007193524390459061,0.007193524390459061,0.007193511817604303,0.0,0.007193511817604303,0.007193511817604303,0.007193511817604303,0.007193511817604303,0.007193511817604303,0.007193511817604303,2.8230715508337223e-10,False,False,2.301923781633377,0.1286814513688902,,
20260820,constant_mean,to_k,14,320,0.008683046395890414,6.984367921579743e-05,0.008216725662350655,0.008693492040038109,0.008693461306393147,0.008693492040038109,0.008693492040038109,0.008683047257363796,0.0,0.008683047257363796,0.008683047257363796,0.008683047257363796,0.008683047257363796,0.008683047257363796,0.008683047257363796,8.61473382213207e-10,False,False,2.778575122356415,0.15532707135446847,,
20260820,constant_mean,to_k,15,1280,0.008204594906419515,5.015646467394086e-05,0.007837473414838314,0.00821154285222292,0.008211507461965084,0.00821154285222292,0.00821154285222292,0.008204595185816288,0.0,0.008204595185816288,0.008204595185816288,0.008204595185816288,0.008204595185816288,0.008204595185816288,0.008204595185816288,2.7939677307853295e-10,False,False,10.501881837844849,0.2935365210136426,,
20260820,shuffled,to_v,0,320,0.009199221717426553,4.054509554205717e-06,0.009173921309411526,0.009199886582791805,0.009199854917824268,0.009199886582791805,0.009199886582791805,0.009199221717426553,4.05450955420572e-06,0.009173921309411526,0.009199886582791805,0.009199854917824268,0.009199886582791805,0.009199886582791805,,0.0,True,False,2.943750949576497,0.16456069673556736,preregistered-formal-v1,29272011339279611
20260820,shuffled,to_v,1,320,0.009619974475936034,7.785529825726678e-05,0.009163005277514458,0.009633216075599194,0.009633182547986507,0.009633216075599194,0.009633216075599194,0.009619974475936034,7.785529825726666e-05,0.009163005277514458,0.009633216075599194,0.009633182547986507,0.009633216075599194,0.009633216075599194,,0.0,True,False,3.0783918322995305,0.17209295295099486,preregistered-formal-v1,2350646772936877592
20260820,shuffled,to_v,2,640,0.009161981544457376,3.6931589315063677e-05,0.008931507356464863,0.009167907759547234,0.009167876094579697,0.009167907759547234,0.009167907759547234,0.009161981544457376,3.6931589315063785e-05,0.008931507356464863,0.009167907759547234,0.009167876094579697,0.009167907759547234,0.009167907759547234,,0.0,True,False,5.863668188452721,0.23178371660785085,preregistered-formal-v1,845863807251846817
20260820,shuffled,to_v,3,640,0.008683655054483097,7.120403115395263e-05,0.008207881823182106,0.008694310672581196,0.008694279938936234,0.008694310672581196,0.008694310672581196,0.008683655054483097,7.120403115395265e-05,0.008207881823182106,0.008694310672581196,0.008694279938936234,0.008694310672581196,0.008694310672581196,,0.0,True,False,5.557539234869182,0.21968840070959458,preregistered-formal-v1,7912356945212360244
20260820,shuffled,to_v,4,1280,0.008932332071708515,1.899090352271765e-05,0.008695638738572598,0.008935240097343922,0.008935216814279556,0.008935240097343922,0.008935240097343922,0.008932332071708515,1.899090352271765e-05,0.008695638738572598,0.008935240097343922,0.008935216814279556,0.008935240097343922,0.008935240097343922,,0.0,True,False,11.4333850517869,0.3195735490669829,preregistered-formal-v1,6706085354868525938
20260820,shuffled,to_v,5,1280,0.008696431007410865,1.3535158564672358e-05,0.008212598972022533,0.0086968457326293,0.008696823380887508,0.0086968457326293,0.0086968457326293,0.008696431007410865,1.3535158564672428e-05,0.008212598972022533,0.0086968457326293,0.008696823380887508,0.0086968457326293,0.0086968457326293,,0.0,True,False,11.131431689485908,0.31113335085583826,preregistered-formal-v1,9002410410870591519
20260820,shuffled,to_v,6,1280,0.008690086325077572,3.4802726495677686e-05,0.008455655537545681,0.008695307187736034,0.00869526993483305,0.008695307187736034,0.008695307187736034,0.008690086325077572,3.480272649567782e-05,0.008455655537545681,0.008695307187736034,0.00869526993483305,0.008695307187736034,0.008695307187736034,,0.0,True,False,11.123310496099293,0.3109084714101907,preregistered-formal-v1,110798895433895564
20260820,shuffled,to_v,7,1280,0.00915887950686738,7.905615679397962e-05,0.008332567289471626,0.009171350859105587,0.009171350859105587,0.009171350859105587,0.009171350859105587,0.00915887950686738,7.905615679397969e-05,0.008332567289471626,0.009171350859105587,0.009171350859105587,0.009171350859105587,0.009171350859105587,,0.0,True,False,11.723365768790245,0.3276902318998743,preregistered-formal-v1,2974305358801904090
20260820,shuffled,to_v,8,1280,0.008689446948847036,7.151007593920617e-05,0.008210436441004276,0.008700148202478886,0.008700125850737095,0.008700148202478886,0.008700148202478886,0.008689446948847036,7.151007593920613e-05,0.008210436441004276,0.008700148202478886,0.008700125850737095,0.008700148202478886,0.008700148202478886,,0.0,True,False,11.122492094524205,0.31089362393763686,preregistered-formal-v1,9083513121622888902
20260820,shuffled,to_v,9,640,0.008455774461617693,3.53718490272596e-05,0.008210301399230957,0.00846087746322155,0.008460849523544312,0.00846087746322155,0.00846087746322155,0.008455774461617693,3.5371849027259566e-05,0.008210301399230957,0.00846087746322155,0.008460849523544312,0.00846087746322155,0.00846087746322155,,0.0,True,False,5.411695655435324,0.21391792214174118,preregistered-formal-v1,1318530001594352389
